,f_freedom,PPSA5,mol_num_cycles,nFRing,nF,identificator,mol_weight,dipole_moment,nHRing,nO,PBF,nC,nARing,cis/trans,PNSA5,FPSA3,mol_volume,RPCS,GeomShapeIndex,WPSA5,TASA,f_to_fg,avg_atoms_in_cycle,nFHRing,chirality,fold_id,logP
77,1.0,0.11226342129666955,0.3333333333333333,0.0,0.3333333333333333,1.0,0.348209629758387,0.7677536993611437,0.5,0.0,0.4144056731073229,0.5,0.3333333333333333,0.0,0.6078807837058133,0.4542391629603837,0.5384784520668422,0.8740471625584456,0.25525535659699194,0.12758340266825918,0.4493690379182742,1.0,1.0,0.0,0.3333333333333333,0,1.26
78,0.0,0.33982838014120276,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5045715278984878,1.0125737749876325,0.5,0.0,0.3758747885127406,0.5,0.3333333333333333,0.0,0.3861113674089971,0.27880267003831394,0.6091688654353562,0.0,0.38817290948648253,0.316420612683991,0.3347857123908793,1.0,1.0,0.0,0.0,0,1.65
79,1.0,0.23463252239514487,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5045715278984878,0.6072303071727895,0.5,0.0,0.4124735542144462,0.5,0.3333333333333333,0.5,0.17574132940297216,0.4923984191912769,0.6072999120492524,0.9164960088929793,0.3475083921469597,0.2566870979742326,0.2935009684109062,2.0,1.0,0.0,0.6666666666666666,0,0.58
80,1.0,0.330704252619638,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5045715278984878,0.3162597104442645,0.5,0.0,0.35697526454440387,0.5,0.3333333333333333,1.0,0.2561954308553116,0.5258776061353734,0.6090589270008793,0.7012117115020108,0.43601739065597656,0.2902588178697898,0.3384328963856542,2.0,1.0,0.0,0.6666666666666666,1,1.35
81,1.0,0.32357501949502554,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5045715278984878,0.8235325656925899,0.5,0.0,0.3666253847069746,0.5,0.3333333333333333,0.5,0.2774472184980652,0.5049212421474722,0.6100483729111694,1.045447485406428,0.3896653428280805,0.3091721715669986,0.2920906539917225,2.0,1.0,0.0,0.6666666666666666,1,1.15
82,1.0,0.33309818210967057,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5045715278984878,0.5777573173308056,0.5,0.0,0.2747238516445407,0.5,0.3333333333333333,1.0,0.2791618419087394,0.493641065153148,0.6115875109938429,1.0700462497689323,0.3568028463470192,0.31724439981217145,0.2709218495471786,2.0,1.0,0.0,0.6666666666666666,1,1.26
83,0.0,0.9921714381995463,0.3333333333333333,0.0,1.0,0.5,0.660924734920911,0.8280344913150158,0.0,0.0,0.6785272207643424,0.5,0.3333333333333333,0.0,0.3364348337483143,-0.06506282981441025,0.714050131926121,0.004096306863675275,0.825350780656545,0.8168567721256714,0.8969399429369704,0.5,0.6666666666666665,0.0,0.0,0,2.51
84,1.0,0.41277535711203983,0.3333333333333333,0.0,0.3333333333333333,0.5,0.348209629758387,0.2974317401773385,0.0,0.0,0.8758713508693498,0.5,0.3333333333333333,0.0,0.5853039399525015,0.3777213814727518,0.5682717678100264,0.5517168409824879,0.14330968169228964,0.3548185903705656,0.5728127649491461,0.5,0.6666666666666665,0.0,0.0,0,2.03
85,0.0,0.5892057914755249,0.3333333333333333,0.0,1.0,0.5,0.660924734920911,0.9615482485456941,0.0,0.0,0.2736915735021881,0.5,0.3333333333333333,1.0,0.14042831847996173,0.09628826588765493,0.7109718557607736,0.029521836566995648,0.6201127450491528,0.6594671979203355,0.8920723333929339,1.0,0.6666666666666665,0.0,0.0,1,2.82
86,0.0,0.6346751364757521,0.3333333333333333,0.0,1.0,0.5,0.660924734920911,0.2695961140975276,0.0,0.0,0.20856591351955567,0.5,0.3333333333333333,0.5,0.11846450484116722,0.09567754217862179,0.701517150395778,0.008434810447713041,0.623503389021919,0.7304089517157117,0.9159850626570782,1.0,0.6666666666666665,0.0,0.0,1,2.62
87,1.0,0.5954374025477831,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5045715278984878,0.6788760164252675,0.0,0.0,0.26662697781982114,0.5,0.3333333333333333,1.0,0.2933672700765677,0.4669253131117408,0.6413808267370271,1.037047742362402,0.05777610321691462,0.6216665315892667,0.3808809624189431,1.0,0.6666666666666665,0.0,0.0,1,1.97
88,1.0,0.6860654448712533,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5045715278984878,0.3794302087327868,0.0,0.0,0.2470208702561748,0.5,0.3333333333333333,0.5,0.35001897170238316,0.486208975661361,0.6285180299032538,1.1082480351216117,-0.3215364299939889,0.6557051361592601,0.3977674168210501,1.0,0.6666666666666665,0.0,0.0,1,1.98
89,1.0,0.5613257012452766,0.3333333333333333,0.0,0.3333333333333333,0.5,0.348209629758387,0.4817326987336883,0.0,0.0,0.1981196592671206,0.5,0.3333333333333333,1.0,0.5916400592485624,0.553801388892694,0.5737686895338614,1.0271420333413341,-0.02772810441281326,0.5708355954339295,0.5613853214295408,1.0,0.6666666666666665,0.0,0.0,0,1.78
90,1.0,0.5063381079815663,0.3333333333333333,0.0,0.3333333333333333,0.5,0.348209629758387,0.7227291357062824,0.0,0.0,0.20286775208520003,0.5,0.3333333333333333,0.5,0.5714130593288683,0.5502973670556446,0.5467238346525942,0.9722146518792306,0.4903668808941548,0.535233518645009,0.5333609800920858,1.0,0.6666666666666665,0.0,0.0,1,1.77
91,0.0,0.7657819831803816,0.3333333333333333,0.0,1.0,1.0,0.7828350425864766,0.8871337413451225,0.5,0.0,0.37903931902864607,0.6666666666666665,0.3333333333333333,0.0,0.4013939585329207,0.011052080074045234,0.9090809146877752,0.0,0.32837038068929836,0.7397294334355387,0.995940407696271,1.0,1.0,0.0,0.3333333333333333,1,2.54
92,1.0,0.7084525339145071,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6264818355640535,0.7365442286882106,0.5,0.0,0.40025176357270986,0.6666666666666665,0.3333333333333333,0.0,0.5386610794746791,0.40764548500424125,0.837401055408971,0.17023799120093006,0.4079939388988807,0.6572351156166376,0.5137489169729474,1.0,1.0,0.0,0.3333333333333333,0,2.04
