,nCl,nBr,tpsa+f,ATSC5v,Mor22,SMR_VSA8,C2SP2,Mor20,nRot,Mor21m,Mor05,SdCH2,nAromBond,angle_R1X1R2,SaaSe,SssssSn,NdSe,GATS4c,SsssNH,AATS2p,C2SP3,Mor25,VE1_A,NdsN,SsssB,ETA_dAlpha_A,nFaHRing,SsSeH,SMR_VSA7,SssO,ATSC3d,C4SP3,nFaRing,ATS6s,NsssAs,TASA,GATS3se,NsssNH,PEOE_VSA9,AATSC4i,Xc-6d,AATSC2c,MDEC-24,dipole_moment,NsSeH,distance_between_atoms_in_cycle_and_f_group,EState_VSA5,Mor18m,Mor20m,Mor11m,Mor23,NsI,mol_weight,SsNH3,MAXddssS,Mor15se,NssAsH,Mor09,SlogP_VSA8,C3SP2,SssssBe,GATS7c,cis/trans,StN,nARing,SssSnH2,nBondsM,Mor24,ATSC8c,EState_VSA3,NsLi,NsSiH3,GATS5d,SdssS,JGI3,Mor04m,NssNH2,Mor19m,SddC,SssssPb,WPSA3,PBF,PEOE_VSA2,NsssdAs,SsSnH3,Mor13v,Mor12m,Mor08,SssPbH2,ATS3dv,f_freedom,GATS3p,Mor18,MATS2dv,C2SP1,IC3,NsssPbH,SddsN,nAcid,NsBr,ATSC6d,ETA_beta_ns_d,Mor15,NaasC,NtCH,SMR_VSA9,ATSC6dv,PetitjeanIndex,GATS5pe,Mor17m,Mor16m,identificator,nHBDon,SdsssP,SsssPbH,AATSC5d,nC,SsAsH2,NddsN,chirality,naHRing,NaasN,MINsF,MINddssS,TopoShapeIndex,Mor06m,nB,GATS2are,nAromAtom,Mor04,Radius,MDEO-11,NdsssP,MATS5i,PEOE_VSA6,nBridgehead,Mor13m,Mor31m,NaaaC,NssPH,MATS1c,AATSC1dv,AATS3v,GATS8v,SlogP_VSA9,NsssCH,angle_X1X2R2,nAHRing,GATS1s,GATS3s,Mor29,NssNH,NddC,SssssN,distance_between_atoms_in_f_group_centers,JGI9,NdCH2,JGI4,AATSC5Z,WPSA5,nP,AATSC6d,PEOE_VSA1,nFARing,NssS,nI,ETA_dPsi_B,ATSC7i,NddssSe,nSpiro,SdS,NsssSiH,NdS,NssBe,NtsC,NsPH2,GATS3i,SIC3,AATS1s,ATSC4d,Mor10se,SssssSi,JGI8,NaaCH,AATS6d,nBondsA,mol_volume,Mor11,SaaaC,VSA_EState8,SlogP_VSA7,PNSA5,NssSe,SpDiam_A,Mor23m,SsssssAs,SsPH2,nHBAcc,Mor30,Mor06p,nO,NssO,NssssGe,SsssdAs,SssSiH2,ATSC2d,PEOE_VSA12,SsssGeH,angle_R2X2R1,GATS7d,NsssN,ATSC2c,GATS6v,EState_VSA2,ATSC3dv,NsPbH3,PPSA5,Mor27v,SsLi,nHRing,ATSC6v,NsNH2,ATSC7c,Mor32m,ATSC1Z,SaaN,SssS,SsBr,NssssSi,NssGeH2,AATS6i,SdsCH,SsssSnH,SddssSe,NdssC,SsssP,ATSC3i,SdSe,BCUTdv-1l,Mor20v,AATS5v,SdssSe,Mor10m,NsOH,ATSC5d,NsGeH3,SsNH2,NsssB,NsSnH3,SsPbH3,SsOH,nBondsT,Mor28,Mor30m,f_to_fg,GATS3Z,Mor10,NdssS,ATSC4c,NaaS,nFAHRing,NssPbH2,NsSH,MDEO-12,ATSC1d,NaaNH,StCH,EState_VSA9,SsssSiH,ATSC8dv,PEOE_VSA13,GATS5c,PEOE_VSA7,SaaS,IC2,nS,nBondsD,Mor24m,GATS4i,SlogP_VSA3,Mor09m,GATS6d,ETA_shape_y,SlogP_VSA1,FPSA3,C1SP2,SRW03,Mor08p,SdsN,SsssssP,RPCG,Mor28m,AATSC7v,GATS4s,SlogP_VSA6,ATSC1dv,AATS3p,Xc-4dv,Mor26m,SsSiH3,ATSC4v,AATS0d,dihedral_angle,NaaN,angle_X2X1R1,SMR_VSA3,Mor07,RPCS,SsCH3,PEOE_VSA11,AATS5i,Mor31,SpMAD_A,SsI,SssssGe,AATSC1d,MATS4c,naRing,NdsCH,NssssB,ATSC4p,Mor12,mol_num_cycles,AXp-4dv,avg_atoms_in_cycle,GATS3c,ATSC2v,Mor25m,Kier2,NsssP,NssssSn,MDEC-14,GATS7i,NaaO,NssssBe,StsC,AATS8d,PEOE_VSA5,Mor27m,Mor32,nBondsKD,SssSe,NsssssAs,PEOE_VSA10,NsssGeH,f_atom_fraction,Mor12se,Mor27,PEOE_VSA8,SssGeH2,nRing,NsCH3,JGI2,JGI6,MATS3d,Mor11v,MATS8i,C1SP1,SaaNH,MATS1dv,Mor26,NssSnH2,ATSC6p,Mor17,Mor29m,nFHRing,SsssAs,NsAsH2,NddssS,Mor15m,NdO,SssBe,BCUTv-1h,Xch-3d,NssssC,NssssN,ATSC7d,NssBH,Mor03,ATSC6c,Mor14,Mor13,SssssB,SMR_VSA2,SssPH,SssAsH,NssssPb,ATSC5dv,SsGeH3,SssBH,FilterItLogS,Mor19,fMF,NsNH3,VSA_EState9,JGI7,ETA_beta_ns,GGI10,AATS7i,NdssSe,nFRing,PEOE_VSA4,AATSC4dv,SsSH,nN,SaasN,ATSC7v,JGI10,ATSC4dv,GATS3d,SlogP_VSA11,NaaSe,FPSA4,Mor05m,SssNH2,AATS4p,SaaO,ATSC6Z,ATSC7Z,Mor16,GATS5i,tpsa,GATS3v,NsCl,ATSC7s,ATSC7p,C3SP3,SdNH,SddssS,JGI5,NssSiH2,NsssssP,NtN,SsCl,NdNH,TSRW10,GeomShapeIndex,nBase,NsssSnH,GATS6c,logP
0,0,0,60.55572962686436,527.8039588327886,0.14457058116176985,0.0,6,1.4531720654424567,2,-0.3468961588358588,-3.8171513667766215,0,6,116.75896260037275,0,0,0,1.3180414051080935,0,1.4982562371566,5,1.0357619926461457,3.697043128791701,0,0,0.0,0,0,30.33183534230805,0.0,-4.025390625,0,0,254.0,0,329.897046716825,1.1986798586361407,0,0.0,0.06753135768729086,0.0,0.0028826818666654783,2.4707783154053233,0.7070671807155773,0,1.0998236872442309,0.0,-0.24182051751852474,0.6717612505378079,0.08237104480507987,-0.5292772857699984,0,164.15,0,,0.000496648155555085,0,-0.6401144527380401,0.0,0,0,0.6083054814163702,0,0,1,0,7,-0.4315968223738559,0.04158095597192616,0.0,0,0,0.9653293296633024,0,0.039772727272727265,0.4773414352145827,0,-0.1547627253454487,0,0,5.561366919297833,0.6443729712918029,4.794537184071822,0,0,-0.4254856403655556,0.7317100329812487,0.714570055236004,0,246.0,0,1.0387167896099898,-0.7410081836213362,0.047280924204001124,0,4.163909765557392,0,0,0,0,-2.220703125,0.5,-0.17281856772559248,1,0,0.0,33.6171875,0.5,1.0751038801312662,-0.1674642148949274,-0.1540343708354975,0,1,0,0,0.004951343201754386,13,0,0,0,0,0,12.936383356602512,,1.0,1.285657603148886,0,0.5035506743357799,6,3.8058509639442177,5,,0,0.07069250090084167,18.19910120538483,0,-0.7386000030856802,-0.03958075191794245,0,0,-0.6448782456873716,0.9679214015151515,156.71788899614668,1.0266365888141014,0.0,1,154.69868234958432,0,0.5371641366094653,1.1779209458758682,-0.19161512563615102,1,0,0,0.9509088562087039,0.012000000000000002,0,0.05527777777777777,0.06311677631578948,7.003699974614713,0,-0.048276154891304345,5.316788604006331,0,0,0,0.0,-11.05333517034536,0,0,0,0,0,0,0,0,1.0903422107239331,0.8327819531114784,3.1203703703703707,2.185546875,-0.09515936091951796,0,0.016376921138825898,5,2.608695652173913,6,213.1,-0.013847473577732916,0,0.0,0.0,-22.153080683519292,0,4.671698961659455,0.015150205670265357,0,0,1,-0.12175577576481306,-0.1902943906629674,1,0,0,0,0,-8.59765625,11.829708897446082,0,176.49488700151477,0.7218862188298457,0,0.1729609119999287,1.1011305443844326,37.508372267216934,-89.9140625,0,16.16125888584867,-0.1634249055432056,0,0,-270.1393343729693,0,-0.13165693265318557,0.004431941952039158,3.37890625,0,0,0,0,0,161.64681770871397,0,0,0,1,0,-17.131501586816643,0,1.88641514348603,0.6639030623859203,151.80175817730694,0,0.9275007126217452,0,0.2822265625,0,0,0,0,0,0,0,-0.0016090027958262573,0.03112875742769449,2.0,1.1321529666426153,-0.15424554763382387,0,-0.03659706702419248,0,0,0,0,,0.4462890625,0,0,0.0,0,56.42578125,0.0,1.6900898053452706,24.974377382775238,0,3.551108500731241,0,1,-0.04784891550891028,0.8957693326098104,4.794537184071822,-1.2697976993568474,0.9569351615792738,0.1921903599755949,5.316788604006331,0.029612621581730496,1,0.0,-0.38023860339482396,0,0,0.18414344877213806,-0.01085152444578296,-9.56513464226327,1.3281302128424157,30.33183534230805,31.94140625,1.1406246489253953,0.03571428571428571,-0.13959721644633374,0,-70.56731951668903,3.15625,176.65806013037795,0,111.4119901626781,0.0,4.332336676831101,0.0,0.0,0.0,169.81828414438394,0.6498367396437826,1.2413175172457012,0,0,0.013523910984848484,-0.03279781331962394,1,0,0,0.554227853891578,-1.6097769014513768,2,0.06462928655387556,6.0,1.0664712950357904,-511.1579964879471,0.24465864974962656,5.76,0,0,,0.9060254934428292,0,0,0,2.066666666666667,0.0,-0.0841581496416039,-0.040413015080445695,4,0,0,0.0,0,0.2857142857142857,-1.4433652323222597,-0.7345661873967273,24.446935566696972,0,2,0,0.08000000000000002,0.008108843537414966,-0.0759591641174953,0.2633036686685857,-0.2764007490658479,0,0,0.20945720945720944,0.27157449646969845,0,-0.38305607740330005,-1.3441912312973523,0.0590865242348413,0,0,0,0,0.9358810400328399,1,0,20.88338484691807,0.0,1,0,-1.0068359375,0,-5.6852248678896125,0.3273544241516493,1.2922648481470356,0.7247676757223647,0,0.0,0,0,0,-14.15234375,0,0,-3.6312069499835395,0.5346737595286359,0.4375,0,0.0,0.017361111111111112,8.0,0.024691358024691357,161.14530002601717,0,0,0.0,-1.0081129807692308,0,1,0,-468.69159747090026,0.012345679012345678,-78.6328125,1.0876792098183024,0.0,0,0.024473278785517985,-3.0511249519907016,0,1.000620875565782,0,26.3046875,-57.99609375,0.011327913364757636,0.6551247733833266,29.1,1.0529296498170886,0,-7.689500596788202,-1.9326392191860307,1,0,0.0,0.03287037037037037,0,0,0,0,0,49.5365992233166,0.8757903122701735,0,0,0.43605317168061064,2.63
1,0,0,29.1,472.7477208345971,0.031470206216262286,0.0,6,1.337508644759183,2,-0.408397953347137,-2.5381734483160034,0,6,,0,0,0,1.5016942788676586,0,1.5127192562374168,5,0.7972637165008855,3.642613896407847,0,0,0.0,0,0,30.33183534230805,0.0,-2.197265625,0,0,121.66666666666669,0,386.2170026031236,0.986297619514217,0,0.0,0.027961631375865447,0.0,0.0017790084180757553,,0.5078536839311623,0,,19.26246486877803,-0.23456138974122107,0.3548192919825658,0.32884911682577184,-0.41575102838071887,0,128.17,0,,-0.5040492054548079,0,-0.6543307034683805,0.0,0,0,0.36869813108957233,0,0,1,0,7,-0.06869587159555565,-0.006026604460737469,0.0,0,0,1.1290866988500334,0,0.034722222222222224,0.10608928896642061,0,0.19232253489523976,0,0,5.8717071676245265,0.4808303885503841,4.794537184071822,0,0,-0.43522947875565315,0.18950854784015064,1.8124127231380673,0,184.0,1,1.0430643642968698,-0.7662853991169642,0.06666666666666667,0,3.9917292966721747,0,0,0,0,-3.705078125,0.5,-0.557181422199295,1,0,0.0,-50.5078125,0.4444444444444444,1.9005456409680883,-0.2613745776300104,-0.14664725945078733,0,1,0,0,0.004814281798245614,13,0,0,0,0,0,,,0.8,1.3316730607040848,0,0.5563368100665983,6,1.1247437584362545,5,,0,0.26104268912924233,37.46156607416286,0,-0.665919991297538,-0.0473880451711751,0,0,-0.6313015359666685,0.7387547348484849,145.30906559004265,1.1100238799066258,0.0,1,,0,0.5113336305339325,0.9224426061249376,-0.4264226281606795,1,0,0,,0.0,0,0.035873015873015876,0.11245888157894737,6.805737109070617,0,-0.08054517663043478,5.316788604006331,0,0,0,0.0,-9.421324791641531,0,0,0,0,0,0,0,0,1.1064090313926145,0.7983458593344349,2.627946127946128,-0.298828125,0.0603288734307133,0,0.008062484252960446,5,2.4347826086956523,6,202.14,-0.4306843283411735,0,0.0,0.0,-11.645423016221184,0,4.537245630370488,0.03545432045515706,0,0,1,0.2243608370978004,-0.589717749998029,1,0,0,0,0,-3.94140625,5.907179729351506,0,,0.8378760900333286,0,0.10674050508454531,1.1097919659976057,11.8250857755129,8.0859375,0,16.178954463003187,-0.24205692180379995,0,0,-309.2259556316742,0,-0.01026778778499266,0.02466994533919621,6.69140625,0,0,0,0,0,156.9657797992553,0,0,0,1,0,-16.120184976646367,0,1.8245375212293786,0.5996703912845878,144.70737380129702,0,0.4726233555417492,0,0.2744140625,0,0,0,0,0,0,0,-0.03458659766455398,0.08099916085959642,0.0,0.9811864563639489,0.04458999979872491,0,0.013218908426566024,0,0,0,0,,2.5009765625,0,0,0.0,0,-3.76171875,0.0,1.6851574206443107,24.97437738277524,0,3.239415736636332,0,1,0.15063514400028816,0.9180673030561506,4.794537184071822,-0.889959112176389,1.1578640210096294,0.2073732718894009,5.316788604006331,0.03318294714379508,1,0.0,-0.09726952211584362,0,0,0.20607822121355512,0.09839125129227148,-9.87246657254867,1.5326243604251906,30.33183534230805,24.37890625,1.1559629148648372,0.0,-0.11114353616385542,0,156.39670245495637,2.78125,,0,,0.0,3.541320125384481,27.282694912264283,0.0,0.0,166.48254001093656,0.7267772630348887,1.3171813034052045,0,0,0.07578716856060606,0.016967666341365543,1,0,0,0.4020931491312627,-1.569782030615923,2,0.07609230469446253,6.0,1.1490167513314,-575.6934492489625,0.04760949678153026,5.915,0,0,,1.079392663335408,0,0,0,1.8,0.0,-0.12197312219035011,-0.11727395230477027,4,0,0,0.0,0,0,-1.4800864826174185,-0.6730463357377274,11.605292320844956,0,2,0,0.05555555555555558,0.0037847866419294983,-0.05852973310441704,0.3159763747094118,-0.14075067983429318,0,0,0.2573077715934859,0.5154010051622935,0,-0.48227287554073617,-1.4954796400736332,-0.10451294150626678,0,0,0,0,0.4161146556508666,1,0,20.883376868747035,0.0,0,0,-3.1396484375,0,-5.231285436155815,-0.011590680176999876,1.2744824939645771,0.5860128764867389,0,0.0,0,0,0,-29.33984375,0,0,-3.082591788021193,1.2132001899853526,0.4375,0,0.0,0.006076388888888888,8.0,0.0,157.2649446054763,0,0,0.0,-0.06901041666666667,0,1,0,-483.75086205488486,0.0,-5.3828125,1.1225222412985796,0.0,0,0.024038410840085712,-2.6633206385399735,0,1.0128309044220898,0,-80.3203125,-62.18359375,0.5089264438373846,0.6896959542822214,29.1,1.0159621350175343,0,-3.8884548611111094,-1.9162390510694987,1,0,0.0,0.020833333333333332,0,0,0,0,0,46.32774453402868,0.859999563218155,0,0,1.0497370355016864,2.88
2,0,0,29.1,175.15108532153852,0.16186737278714153,0.0,6,1.0154202978844868,2,-0.52995282259977,-3.142932845448495,0,6,,0,0,0,1.6121592357035501,0,1.5865919463955611,3,0.6940287948705343,3.003873282578221,0,0,0.0,0,0,30.33183534230805,0.0,-4.547777777777779,0,0,114.99999999999999,0,374.39293772710914,1.0518733283715316,0,0.0,0.24710041202563912,0.0,0.0019777650116071894,,0.5010311200240357,0,,6.4208216229260096,-0.05217731497703423,0.46011038695224504,0.3801873380329698,-0.6702529452400804,0,126.16,0,,0.378403324481858,0,-0.6586885721619989,0.0,0,0,0.3514370737818647,2,0,2,0,7,-0.09323182478239313,-0.004105321968371139,0.0,0,0,1.1394891944990178,0,0.03732638888888889,-0.15178196097717322,0,-0.002979252849166927,0,0,5.060786278713067,0.4828520954348051,4.794537184071822,0,0,-0.3173370222283427,0.30303038951224504,0.9423805527926976,0,184.0,1,1.1489313294233705,-0.5457682806594647,-0.05817174515235458,0,4.215061012203069,0,0,0,0,-1.353333333333333,0.5,0.307436248429728,1,0,0.0,-45.480000000000004,0.4444444444444444,1.7292018507347113,-0.3481282666463387,-0.11553421470304687,0,1,0,0,-0.021111111111111105,13,0,0,3,0,0,,,0.8,1.2847970710900138,0,0.5462712838225651,6,1.8546808595017912,5,,0,0.14127679796232012,18.19910120538483,0,-0.691374641600205,0.12130160878967795,0,0,-0.613138290365304,0.6162499999999996,148.46700813283755,1.116080673575223,0.0,3,,0,0.49162838337241327,0.9747707181186642,-0.43534049332326746,1,0,0,,0.0,0,0.053730158730158725,-0.1466666666666668,6.398578343043645,0,-0.032222222222222215,5.316788604006331,1,0,0,0.0,-4.68978688994793,0,0,0,0,0,0,0,0,1.2044889555880585,0.8590085574712811,2.630208333333334,3.673333333333333,0.7357013520942682,0,0.0078125,5,2.6666666666666665,6,195.82,0.22403535142619668,0,0.0,0.0,-13.22107907766412,0,4.735985146704541,0.09833269361712027,0,0,1,0.027632256595119822,-0.3716691629233016,1,0,0,0,0,-9.27,5.907179729351506,0,,0.9305828421741977,0,0.11273260566160981,1.1075023757052591,11.8250857755129,-9.280000000000005,0,15.488152566630045,-0.135488772773776,0,0,-332.1486753520501,0,-0.006297504230504769,-0.05639052650215405,11.320000000000011,0,0,0,0,0,155.81774931646297,0,0,0,1,0,-25.858097970317484,0,1.9652110366198046,0.5396886052526724,170.2597942260957,0,1.0038899390213354,0,-0.9499999999999997,0,0,0,0,0,0,0,0.06825815759729646,-0.05455257666405898,0.0,1.087881712881713,0.6996966963806525,0,-0.0036597474131363408,0,0,0,0,,3.035555555555554,0,0,0.0,0,-0.07999999999999297,0.0,1.584138348011858,43.23101109802404,0,3.644413829577611,0,1,0.08337228864127227,0.7785925359131162,4.794537184071822,-0.9250389975284695,0.8953129385349425,0.3456221198156682,5.316788604006331,0.029651744523683483,1,1.9459101490553132,-0.4598035867794839,0,0,0.21438751590182425,0.21111390445328357,-5.673780783733078,1.7266784214867616,30.33183534230805,19.719999999999988,1.178217147330299,0.0,-0.10941637024822834,0,703.230417325778,3.2333333333333334,,0,,0.0,4.251823457277318,16.638718018366784,0.0,0.0,160.98917222721084,0.5356011165202061,1.3430740513071318,0,0,0.09486111111111106,-0.0052812549558537225,1,0,0,2.920952055346997,-1.6981075661967593,3,0.06950587657025592,4.0,1.204899619036757,-621.153452379595,0.023214021911283193,4.107638888888889,0,0,,0.9819645377211396,0,0,0,2.081081081081081,0.0,-0.0879675077432637,0.056588555179842924,4,0,0,0.0,0,0,-1.5569481606044129,-0.3836324996365469,11.605292320844956,0,3,0,0.07936507936507937,0.013885796742939598,-0.10443191386216931,0.43608922435450226,-0.12705420845518545,0,0,0.20271381578947353,0.45139466863136685,0,-0.5157101549224994,-1.6386689131036576,-0.0512445761453096,0,0,0,0,0.7028560790070842,1,0,20.88366038586295,0.23570226039551584,0,0,-2.2500000000000004,0,-4.908200492650557,-0.022869488305239813,0.6558651611544417,0.9586948901207566,0,0.0,0,0,0,-29.200000000000006,0,0,-2.614102834465027,0.9153273909842138,0.4666666666666667,0,0.0,0.016280470521541947,8.0,0.0,157.6331576625942,0,1,0.0,0.27515151515151515,0,1,0,-255.32013526798852,0.0,18.16,1.076595310387059,0.0,0,0.02249401573910581,-2.414102512306596,0,1.0147900247761363,0,-86.27999999999999,-33.99999999999999,0.22720369466818507,0.8384191513328185,29.1,1.1256904208306429,0,-2.5648148148148158,-0.9532006735279167,3,0,0.0,0.018440170940170936,0,0,0,0,0,67.76990867170984,0.9582739106695085,0,0,1.0382963438406418,2.87
3,0,0,29.1,175.15108532153852,0.1441944726965533,0.0,6,1.1959701668630325,2,-0.42608137030598947,-3.8298769285854357,0,6,,0,0,0,1.6121592357035501,0,1.5865919463955611,3,0.8899357047116646,3.003873282578221,0,0,0.0,0,0,30.33183534230805,0.0,-4.547777777777779,0,0,114.99999999999999,0,380.7788516391349,1.0518733283715316,0,0.0,0.24710041202563912,0.0,0.0019777650116071894,,0.50585224041505,0,,6.4208216229260096,-0.2786961458649402,0.529682954640909,0.2029448593756447,-0.6290368133435404,0,126.16,0,,0.3567690012738128,0,-0.21177612533470674,0.0,0,0,0.3514370737818647,1,0,2,0,7,-0.3065953097410563,-0.004105321968371139,0.0,0,0,1.1394891944990178,0,0.03732638888888889,-0.4017727273868799,0,0.043228224373822,0,0,5.53054583402248,0.6619857997173412,4.794537184071822,0,0,-0.48038471161410834,0.3597099131344642,0.2406078227093642,0,184.0,1,1.1489313294233705,-0.7503588209040634,-0.05817174515235458,0,4.215061012203069,0,0,0,0,-1.353333333333333,0.5,0.31996420312538776,1,0,0.0,-45.480000000000004,0.4444444444444444,1.7292018507347113,-0.055626770915929984,-0.2699396647285703,0,1,0,0,-0.021111111111111105,13,0,0,3,0,0,,,0.8,1.0779443693977926,0,0.5462712838225651,6,2.8505197636626884,5,,0,0.14127679796232012,18.19910120538483,0,-0.7694271611358275,0.1566443333152809,0,0,-0.613138290365304,0.6162499999999996,148.46700813283755,1.116080673575223,0.0,3,,0,0.49162838337241327,0.9747707181186642,-0.5125982569467217,1,0,0,,0.0,0,0.053730158730158725,-0.1466666666666668,6.565329147400505,0,-0.032222222222222215,5.316788604006331,1,0,0,0.0,-4.68978688994793,0,0,0,0,0,0,0,0,1.2044889555880585,0.8590085574712811,2.630208333333334,3.673333333333333,0.6792286775297668,0,0.0078125,5,2.6666666666666665,6,195.58,-0.721225038493065,0,0.0,0.0,-12.411147886626113,0,4.735985146704541,0.09900955340749316,0,0,1,-0.011299871573985092,-0.8188906735097722,1,0,0,0,0,-9.27,5.907179729351506,0,,0.9305828421741977,0,0.11273260566160981,1.1075023757052591,11.8250857755129,-9.280000000000005,0,15.945792965693858,-0.09577617042972421,0,0,-332.1486753520501,0,-0.006297504230504769,-0.17050395548534888,11.320000000000011,0,0,0,0,0,155.81774931646297,0,0,0,1,0,-25.858097970317484,0,1.9652110366198046,0.6224207586503523,170.2597942260957,0,0.8846379684719791,0,-0.9499999999999997,0,0,0,0,0,0,0,-0.03271744127046114,-0.017523996005110322,0.0,1.087881712881713,0.6727981387720473,0,-0.0036597474131363408,0,0,0,0,,3.035555555555554,0,0,0.0,0,-0.07999999999999297,0.0,1.584138348011858,43.23101109802404,0,3.644413829577611,0,1,-0.10402321672997827,0.7785925359131162,4.794537184071822,-0.8148279599058077,0.8953129385349425,0.3456221198156682,5.316788604006331,0.03262475282949226,1,1.9459101490553132,-0.8219003644903948,0,0,0.21438751590182425,0.21245248247426038,-5.673780783733078,1.7266784214867616,30.33183534230805,19.719999999999988,1.178217147330299,0.0,-0.123651178601455,0,703.230417325778,3.2333333333333334,,0,,0.0,3.7198899079693866,20.164803956033914,0.0,0.0,160.98917222721084,0.8661829925323903,1.3430740513071318,0,0,0.09486111111111106,-0.0052812549558537225,1,0,0,2.920952055346997,-0.867354924821834,3,0.06950587657025592,4.0,1.204899619036757,-621.153452379595,0.17044910237273014,4.107638888888889,0,0,,0.9819645377211396,0,0,0,2.081081081081081,0.0,-0.05478917215387725,-0.24729302742218925,4,0,0,0.0,0,0,-0.8229861889415124,-0.40189480555333573,11.605292320844956,0,3,0,0.07936507936507937,0.013885796742939598,-0.10443191386216931,0.14224938987706734,-0.12705420845518545,0,0,0.20271381578947353,0.24531924734234495,0,-0.5157101549224994,-1.0562083039750179,-0.15557508582146629,0,0,0,0,0.8269542674855653,1,0,20.88366038586295,0.23570226039551584,0,0,-2.2500000000000004,0,-4.694635147938223,-0.022869488305239813,0.7565088290102953,0.6246152339095827,0,0.0,0,0,0,-29.200000000000006,0,0,-2.614102834465027,0.8666003939776263,0.4666666666666667,0,0.0,0.016280470521541947,8.0,0.0,157.6331576625942,0,1,0.0,0.27515151515151515,0,1,0,-255.32013526798852,0.0,18.16,1.076595310387059,0.0,0,0.02323737082447244,-2.6598275711631123,0,1.0147900247761363,0,-86.27999999999999,-33.99999999999999,-0.0865834503039683,0.8384191513328185,29.1,1.1256904208306429,0,-2.5648148148148158,-0.9532006735279167,3,0,0.0,0.018440170940170936,0,0,0,0,0,67.76990867170984,0.7543356260536737,0,0,1.0382963438406418,2.92
