,Unnamed: 0,GATS3Z,MATS2dv,SssGeH2,SsGeH3,NsssB,NdssSe,GATS3i,Mor23m,nC,Mor06m,VSA_EState9,Mor13m,ATSC5v,Mor20m,ETA_dAlpha_A,Mor12se,SdssS,ATSC2i,FPSA3,MATS1dv,AATS1s,ATSC3i,GATS6d,NssPH,ATSC2v,AATS4d,SddssSe,NssssBe,NsBr,SssssSi,TSRW10,NsssssAs,Mor04,SlogP_VSA9,FPSA4,SlogP_VSA3,NddsN,ETA_shape_y,nFARing,WPSA3,RPCS,AATSC1dv,nS,NsCl,AATS5v,SssAsH,NsSnH3,Mor09,AMID_O,dipole_moment,nSpiro,angle_R1X1R2,nFAHRing,NssS,Mor19,Mor11m,NdNH,NsPbH3,Mor13v,SssssPb,NaaNH,angle_X2X1R1,Mor29m,SssPH,SsCH3,ATSC7p,SsI,SsPbH3,Mor28m,nFHRing,NsNH3,NsAsH2,Mor24,nI,Mor30m,ATSC6d,SaasN,SsAsH2,NsssSiH,NaaS,MDEO-11,PEOE_VSA1,naHRing,SssNH2,PetitjeanIndex,Mor16,ETA_beta_ns,NsssdAs,SsSiH3,NsssCH,ATSC1dv,VSA_EState8,SMR_VSA8,C2SP3,ATSC2c,SssssN,PEOE_VSA13,chirality,RPCG,GATS3se,Mor26,Mor32m,GATS3v,SIC3,C1SP2,ATSC7d,Mor12m,SsPH2,Mor08,cis/trans,GATS4s,NdSe,MDEO-12,NaasC,PEOE_VSA7,JGI4,GATS7c,GATS5c,NsssNH,SssssB,SsssGeH,C2SP1,ATSC6v,ATSC4Z,NsCH3,SssPbH2,SsssSnH,SsNH3,NaaSe,NsI,GATS3p,SsLi,VE1_A,SssBH,SlogP_VSA11,ATSC7c,Mor31,SlogP_VSA6,NsPH2,Mor24m,NssO,SsBr,nHRing,AATS3p,nHBAcc,MDEC-24,ATSC4c,TASA,nBondsA,MINddssS,angle_X1X2R2,MATS3d,Mor04m,SsssP,GATS3c,NssBH,NsssP,NsLi,nO,Mor20v,NsOH,AXp-4dv,nBridgehead,IC3,EState_VSA3,Mor29,Mor10se,PEOE_VSA10,SlogP_VSA8,PEOE_VSA8,ATSC4d,ATSC7v,GATS4i,SdS,EState_VSA2,ATSC4v,nF,AATSC4dv,Mor27,NsssN,SdsCH,Mor18m,SddC,PEOE_VSA11,SsssNH,NssssB,Mor17m,ATSC6p,PNSA5,SaaN,Mor07,dihedral_angle,SdsN,SaaS,NdssS,ATS5s,AATSC2c,SdCH2,GATS3d,Mor08p,f_atom_fraction,tpsa,PEOE_VSA12,NaaO,NdsN,NtsC,NsssPbH,SpMAD_A,SssBe,MATS8i,SMR_VSA9,SdNH,NsGeH3,NdsssP,f_to_fg,nBondsT,Mor30,C4SP3,nBr,AATS0d,Mor10,Kier2,MATS4se,PEOE_VSA2,AATSC4i,ATSC1Z,NaaN,ATSC8c,nARing,NssNH,NssSe,NssssSn,angle_R2X2R1,Mor15,MINsF,Mor28,Mor22,AATSC5d,naRing,NddssSe,Mor12,nAcid,nFaRing,AATS4p,AATS7i,nBondsM,SssSiH2,NdO,SssSe,SssS,SsCl,nHBDon,SdsssP,ATSC6Z,Mor11,NsNH2,ATSC4p,nAromBond,StN,ATSC3d,nFaHRing,NssSnH2,SlogP_VSA7,Xch-3d,Mor05,SsssssAs,mol_volume,AATS6d,nAromAtom,Mor31m,Mor15m,Mor20,tpsa+f,ETA_dPsi_B,AATSC7v,GGI2,GATS3s,ATSC1d,nBondsD,C2SP2,NssSiH2,BCUTv-1h,JGI7,mol_weight,nBondsKD,StsC,SddsN,ATSC2d,PEOE_VSA6,PEOE_VSA5,SMR_VSA2,SsssPbH,NssssGe,Mor15se,Mor03,AATSC5Z,NaaCH,SssssSn,SssssGe,GGI10,EState_VSA5,Xc-4dv,SsOH,AATS8d,ATSC6c,NssssPb,avg_atoms_in_cycle,Mor25,NaaaC,NaasN,JGI5,GATS1s,NsSH,fMF,NdS,C1SP1,Mor26m,NssGeH2,GATS2are,ATSC5dv,Radius,mol_num_cycles,Mor10m,MATS1c,Mor06p,SRW03,NssBe,GATS5pe,IC2,nN,MATS5i,NddC,SdssSe,NsSeH,nCl,ATSC5d,Mor23,GATS4c,GATS6c,C3SP2,MATS4c,AATSC1d,NtN,NsSiH3,JGI9,ATSC7s,Mor16m,Mor18,BCUTdv-1l,Mor19m,SssssBe,AATS2p,JGI10,SsssB,nAHRing,NssNH2,GATS7d,C3SP3,NssssN,NddssS,SssO,Mor14,NssssC,NssPbH2,NsssAs,SaaO,GATS5i,Mor32,ATSC6dv,PBF,SMR_VSA3,GATS5d,MDEC-14,SsssdAs,SsSH,SlogP_VSA1,nP,NtCH,AATS6i,ATSC3dv,Mor05m,EState_VSA9,Mor21m,nRing,nB,Mor27v,Mor25m,nFRing,WPSA5,SMR_VSA7,Mor27m,nRot,ATS6s,SpDiam_A,NdssC,GATS8v,nBase,GATS6v,NsssGeH,SsssAs,StCH,f_freedom,distance_between_atoms_in_f_group_centers,SsssSiH,NsssssP,SaaaC,SaaNH,PEOE_VSA9,JGI6,ATSC7i,NdCH2,SaaSe,Mor13,PPSA5,SsssssP,SsSnH3,Mor11v,PEOE_VSA4,MDEC-44,Mor17,ATSC7Z,SdSe,AATSC6d,ATSC8dv,GeomShapeIndex,SsSeH,AATS3v,JGI3,MAXddssS,GATS4dv,GATS7i,JGI8,FilterItLogS,NssAsH,NdsCH,NsssSnH,SddssS,NssssSi,SssSnH2,Xc-6d,ETA_beta_ns_d,TopoShapeIndex,SsNH2,pKa,logP,molecule_type,amine_type
0,0,1.132152966642615,0.0472809242040011,0,0,0,0,1.0903422107239331,0.0151502056702653,13,1.285657603148886,0.0,-0.7386000030856802,527.8039588327886,0.6717612505378079,0.0,-1.4433652323222597,0,-9.568163204105248,0.0296126215817304,0.2094572094572094,3.1203703703703707,-17.131501586816643,0.9569351615792738,0,-511.1579964879471,2.269230769230769,0,0,0,0,49.5365992233166,0,3.8058509639442177,0.0,0.0244732787855179,4.794537184071822,0,0.1921903599755949,0,5.561366919297833,0.0,0.9679214015151516,0,0,151.80175817730694,0,0,-0.6401144527380401,0.1047041543503289,0.7070674651408291,0,116.75886864016148,0,0,0.5346737595286359,0.0823710448050798,0,0,-0.4254856403655556,0,0,111.41190885582974,0.0590865242348413,0,0.0,-1.9326392191860309,0,0,-0.0108515244457829,0,0,0,-0.4315968223738559,0,0.0311287574276944,-2.220703125,0,0,0,0,,5.316788604006331,0,0,0.5,0.0113279133647576,8.0,0,0,1,31.94140625,0.0,0.0,5,0.1729609119999287,0,0.0,0,0.184143448772138,1.198679858636141,0.2715744964696984,0.0044319419520391,1.0529296498170886,0.8327819531114784,1,-1.0068359375,0.7317100329812487,0,0.714570055236004,0,1.3281302128424155,0,,1,24.97437738277524,0.0552777777777777,0.6083054814163702,1.6900898053452706,0,0,0,0,-270.1393343729693,-105.0703125,0,0,0,0,0,0,1.0387167896099898,0,3.697043128791701,0,0.0,-0.1316569326531855,0.6498367396437826,30.33183534230805,0,-0.0478489155089102,0,0,0,1.1406246489253953,1,2.4707783154053238,-0.0365970670241924,329.897046716825,6,,154.69874310434002,-0.0759591641174953,0.4773414352145827,0,1.0664712950357904,0,0,0,1,0.6639030623859203,0,0.0646292865538755,0,4.163909765557392,0.0,-0.191615125636151,-0.0951593609195179,0.0,0.0,24.44693556669697,2.185546875,-468.69159747090026,0.8957693326098104,0,37.50837226721693,-70.56731951668903,2,-1.0081129807692308,-0.7345661873967273,0,0,-0.2418205175185247,0,0.0,0,0,-0.1674642148949274,-0.3830560774033,-22.15308068351929,0,4.332336676831101,176.65805953399007,0,0,0,200.375,0.0028826818666654,0,1.0876792098183024,-0.3802386033948239,0.2857142857142857,29.1,11.829708897446082,0,0,0,0,1.2413175172457012,0,-0.2764007490658479,0.0,0,0,0,2.0,0,-0.121755775764813,0,0,3.15625,-0.1542455476338238,5.76,-0.2245036591461388,4.794537184071822,0.0675313576872908,3.37890625,0,0.0415809559719261,1,1,0,0,176.49496275750613,-0.1728185677255924,12.936383356602512,-0.0016090027958262,0.1445705811617698,0.0049513432017543,1,0,-1.6097769014513768,0,0,1.000620875565782,161.14530002601717,7,0,1,0,0,0,1,0,26.3046875,-0.0138474735777329,0,0.554227853891578,6,0,-4.025390625,0,0,0.0,0.0,-3.8171513667766215,0,213.1,2.608695652173913,6,-0.0395807519179424,0.93588104003284,1.4531720654424567,60.55572962686436,0.0,-9.56513464226327,2.000000000000001,1.1779209458758682,0.4462890625,1,6,0,20.88338484691807,0.0173611111111111,164.15,4,0,0,-8.59765625,18.19910120538483,0.0,0.0,0,0,0.000496648155555,-5.6852248678896125,0.0631167763157894,5,0,0,0.0246913580246913,0.0,0.0357142857142857,0,2.066666666666667,0.3273544241516493,0,6.0,1.0357619926461457,0,0,0.0328703703703703,0.5371641366094653,0,0.4375,0,0,-0.1395972164463337,0,0.5035506743357799,-14.15234375,5,2,0.9275007126217452,-0.6448782456873716,-0.1902943906629674,0.0,0,1.0751038801312662,3.551108500731241,1,0.0706925009008416,0,0,0,0,0.2822265625,-0.5292772857699984,1.3180414051080935,0.4360531716806106,0,-0.0327978133196239,0.0135239109848484,0,0,0.012,-7.689500596788202,-0.1540343708354975,-0.7410081836213362,1.88641514348603,-0.1547627253454487,0,1.4982562371566,0.0123456790123456,0,0,0,0.7218862188298457,1,0,0,0.0,1.2922648481470356,1,0,0,0,0.6551247733833266,-0.0404130150804456,33.6171875,0.6443729712918029,0.0,0.9653293296633024,,0,0,5.316788604006331,0,0,161.64681770871397,-89.9140625,-3.0511249519907016,0.0,-0.3468961588358588,2,0,-0.1634249055432056,0.2446586497496265,0,7.003699974614713,30.33183534230805,-0.0841581496416039,2,254.0,4.671698961659455,1,1.0266365888141014,0,1.1011305443844326,0,0,0,0,4.173805796449201,0,0,0,0,0.0,0.0081088435374149,-11.05333517034536,0,0,0.7247676757223647,16.16125888584867,0,0,0.2633036686685857,0.0,,-1.3441912312973523,-57.99609375,0,-0.0482761548913043,56.42578125,0.8757903122701735,0,156.71788899614668,0.0397727272727272,,1.3048529379890326,0.9060254934428292,0.0163769211388258,-3.63120694998354,0,0,0,0.0,0,0,0.0,0.5,1.0,0,4.32,2.63,0,0
1,1,0.9811864563639487,0.0666666666666666,0,0,0,0,1.1064090313926145,0.035454320455157,13,1.3316730607040848,0.0,-0.665919991297538,472.7477208345971,0.3548192919825658,0.0,-1.4800864826174185,0,-18.74980748615358,0.033182947143795,0.2573077715934859,2.627946127946128,-16.120184976646367,1.1578640210096294,0,-575.6934492489625,2.1666666666666665,0,0,0,0,46.32774453402868,0,1.1247437584362543,0.0,0.0240384108400857,4.794537184071822,0,0.2073732718894009,0,5.871707167624527,27.282694912264283,0.7387547348484849,0,0,144.70737380129702,0,0,-0.6543307034683805,0.1186133597898755,0.5078535990288049,0,,0,0,1.2132001899853526,0.3288491168257718,0,0,-0.4352294787556531,0,0,,-0.1045129415062667,0,0.0,-1.9162390510694989,0,0,0.0983912512922714,0,0,0,-0.0686958715955556,0,0.0809991608595964,-3.705078125,0,0,0,0,,5.316788604006331,0,0,0.4444444444444444,0.5089264438373846,8.0,0,0,1,24.37890625,0.0,0.0,5,0.1067405050845453,0,0.0,0,0.2060782212135551,0.986297619514217,0.5154010051622935,0.0246699453391962,1.0159621350175343,0.7983458593344349,1,-3.1396484375,0.1895085478401506,0,1.8124127231380676,0,1.5326243604251906,0,,1,24.97437738277524,0.0358730158730158,0.3686981310895723,1.6851574206443107,0,0,0,0,-309.2259556316742,15.3046875,0,0,0,0,0,0,1.0430643642968698,0,3.642613896407847,0,0.0,-0.0102677877849926,0.7267772630348887,30.33183534230805,0,0.1506351440002881,0,0,0,1.1559629148648372,1,,0.013218908426566,386.2170026031236,6,,,-0.058529733104417,0.1060892889664206,0,1.1490167513314,0,0,0,1,0.5996703912845878,0,0.0760923046944625,0,3.991729296672175,0.0,-0.4264226281606795,0.0603288734307133,0.0,0.0,11.605292320844956,-0.298828125,-483.75086205488486,0.9180673030561506,0,11.8250857755129,156.39670245495637,0,-0.0690104166666666,-0.6730463357377274,0,0,-0.234561389741221,0,0.0,0,0,-0.2613745776300104,-0.4822728755407361,-11.645423016221184,0,3.541320125384481,,0,0,0,165.41666666666669,0.0017790084180757,0,1.1225222412985796,-0.0972695221158436,0.0,29.1,5.907179729351506,0,0,0,0,1.3171813034052045,0,-0.1407506798342931,0.0,0,0,0,0.0,0,0.2243608370978004,0,0,2.78125,0.0445899997987249,5.915,-0.094880770868359,4.794537184071822,0.0279616313758654,6.69140625,0,-0.0060266044607374,1,1,0,0,,-0.557181422199295,,-0.0345865976645539,0.0314702062162622,0.0048142817982456,1,0,-1.569782030615923,0,0,1.0128309044220898,157.2649446054763,7,0,1,0,0,0,1,0,-80.3203125,-0.4306843283411735,0,0.4020931491312627,6,0,-2.197265625,0,0,0.0,0.0,-2.5381734483160034,0,202.14,2.4347826086956523,6,-0.0473880451711751,0.4161146556508666,1.337508644759183,29.1,0.0,-9.87246657254867,1.1111111111111116,0.9224426061249376,2.5009765625,1,6,0,20.883376868747035,0.0060763888888888,128.17,4,0,0,-3.94140625,37.46156607416286,0.0,0.0,0,0,-0.5040492054548079,-5.231285436155815,0.1124588815789473,5,0,0,0.0,19.26246486877803,0.0,0,1.8,-0.0115906801769998,0,6.0,0.7972637165008855,0,0,0.0208333333333333,0.5113336305339325,0,0.4375,0,0,-0.1111435361638554,0,0.5563368100665983,-29.33984375,5,2,0.4726233555417492,-0.6313015359666685,-0.589717749998029,0.0,0,1.9005456409680883,3.239415736636332,1,0.2610426891292423,0,0,0,0,0.2744140625,-0.4157510283807188,1.5016942788676586,1.0497370355016864,0,0.0169676663413655,0.075787168560606,0,0,0.0,-3.888454861111109,-0.1466472594507873,-0.7662853991169642,1.8245375212293784,0.1923225348952397,0,1.5127192562374168,0.0,0,0,0,0.8378760900333286,1,0,0,0.0,1.2744824939645771,0,0,0,0,0.6896959542822214,-0.1172739523047702,-50.5078125,0.4808303885503841,0.0,1.1290866988500334,,0,0,5.316788604006331,0,0,156.9657797992553,8.0859375,-2.663320638539973,0.0,-0.408397953347137,2,0,-0.2420569218037999,0.0476094967815302,0,6.805737109070617,30.33183534230805,-0.1219731221903501,2,121.66666666666669,4.537245630370488,1,1.1100238799066258,0,1.1097919659976057,0,0,0,1,,0,0,0,0,0.0,0.0037847866419294,-9.421324791641531,0,0,0.5860128764867389,16.178954463003187,0,0,0.3159763747094118,0.0,,-1.4954796400736332,-62.18359375,0,-0.0805451766304347,-3.76171875,0.859999563218155,0,145.30906559004265,0.0347222222222222,,1.204744461887319,1.079392663335408,0.0080624842529604,-3.082591788021193,0,0,0,0.0,0,0,0.0,0.5,0.8,0,4.85,2.88,0,0
2,2,1.087881712881713,-0.0581717451523545,0,0,0,0,1.2044889555880585,0.0983326936171202,13,1.2847970710900138,0.0,-0.691374641600205,175.15108532153852,0.460110386952245,0.0,-1.5569481606044129,0,-18.838130914412087,0.0296517445236834,0.2027138157894735,2.630208333333334,-25.858097970317484,0.8953129385349425,0,-621.153452379595,2.287878787878788,0,0,0,0,67.76990867170984,0,1.8546808595017912,0.0,0.0224940157391058,4.794537184071822,0,0.3456221198156682,1,5.060786278713067,16.638718018366784,0.6162499999999996,0,0,170.2597942260957,0,0,-0.6586885721619989,0.1185108449742636,0.5010310823904872,0,,0,0,0.9153273909842138,0.3801873380329698,0,0,-0.3173370222283427,0,0,,-0.0512445761453096,0,0.0,-0.9532006735279168,0,0,0.2111139044532835,0,0,0,-0.0932318247823931,0,-0.0545525766640589,-1.353333333333333,0,0,0,0,,5.316788604006331,0,0,0.4444444444444444,0.227203694668185,8.0,0,0,3,19.719999999999988,0.0,0.0,3,0.1127326056616098,0,0.0,3,0.2143875159018242,1.0518733283715316,0.4513946686313668,-0.056390526502154,1.1256904208306429,0.8590085574712811,1,-2.2500000000000004,0.303030389512245,0,0.9423805527926976,2,1.7266784214867616,0,,1,43.23101109802404,0.0537301587301587,0.3514370737818647,1.584138348011858,0,0,0,0,-332.1486753520501,71.16000000000001,0,0,0,0,0,0,1.1489313294233705,0,3.003873282578221,0,0.0,-0.0062975042305047,0.5356011165202061,30.33183534230805,0,0.0833722886412722,0,0,0,1.178217147330299,1,,-0.0036597474131363,374.39293772710914,6,,,-0.1044319138621693,-0.1517819609771732,0,1.204899619036757,0,0,0,1,0.5396886052526724,0,0.0695058765702559,0,4.215061012203069,0.0,-0.4353404933232674,0.7357013520942682,0.0,0.0,11.605292320844956,3.673333333333333,-255.3201352679885,0.7785925359131162,0,11.8250857755129,703.230417325778,0,0.2751515151515151,-0.3836324996365469,0,0,-0.0521773149770342,0,0.0,0,0,-0.3481282666463387,-0.5157101549224994,-13.22107907766412,0,4.251823457277318,,0,0,0,137.5277777777778,0.0019777650116071,0,1.076595310387059,-0.4598035867794839,0.0,29.1,5.907179729351506,0,0,0,0,1.3430740513071318,0,-0.1270542084551854,0.0,0,0,0,0.0,0,0.0276322565951198,0,0,3.2333333333333334,0.6996966963806525,4.107638888888889,-0.1115722734013305,4.794537184071822,0.2471004120256391,11.320000000000013,0,-0.0041053219683711,2,1,0,0,,0.307436248429728,,0.0682581575972964,0.1618673727871415,-0.0211111111111111,1,0,-1.6981075661967593,0,0,1.0147900247761363,157.6331576625942,7,0,1,0,0,0,1,0,-86.27999999999999,0.2240353514261966,0,2.920952055346997,6,0,-4.547777777777779,0,0,0.0,0.2357022603955158,-3.142932845448495,0,195.82,2.6666666666666665,6,0.1213016087896779,0.7028560790070842,1.0154202978844868,29.1,0.0,-5.673780783733078,1.666666666666667,0.9747707181186642,3.035555555555554,1,6,0,20.88366038586295,0.0162804705215419,126.16,4,0,0,-9.27,18.19910120538483,0.0,0.0,0,0,0.378403324481858,-4.908200492650557,-0.1466666666666668,5,0,0,0.0,6.4208216229260096,0.0,0,2.081081081081081,-0.0228694883052398,0,4.0,0.6940287948705343,0,0,0.0184401709401709,0.4916283833724132,0,0.4666666666666667,0,0,-0.1094163702482283,0,0.5462712838225651,-29.200000000000006,5,3,1.0038899390213354,-0.613138290365304,-0.3716691629233016,1.9459101490553128,0,1.729201850734711,3.644413829577611,1,0.1412767979623201,0,0,0,0,-0.9499999999999996,-0.6702529452400804,1.61215923570355,1.0382963438406418,0,-0.0052812549558537,0.094861111111111,0,0,0.0,-2.564814814814816,-0.1155342147030468,-0.5457682806594647,1.9652110366198048,-0.0029792528491669,0,1.5865919463955611,0.0,0,0,0,0.9305828421741976,3,0,0,0.0,0.6558651611544417,0,0,0,0,0.8384191513328185,0.0565885551798429,-45.48,0.4828520954348051,0.0,1.1394891944990178,,0,0,5.316788604006331,0,0,155.81774931646297,-9.280000000000005,-2.414102512306596,0.0,-0.52995282259977,3,0,-0.135488772773776,0.0232140219112831,1,6.398578343043645,30.33183534230805,-0.0879675077432637,2,115.0,4.735985146704541,1,1.116080673575223,0,1.1075023757052591,0,0,0,1,,0,0,0,0,0.0,0.0138857967429395,-4.68978688994793,0,0,0.9586948901207566,15.488152566630044,0,0,0.4360892243545022,0.0,,-1.6386689131036576,-33.99999999999999,0,-0.0322222222222222,-0.0799999999999929,0.9582739106695084,0,148.46700813283755,0.0373263888888888,,1.139437134502924,0.9819645377211396,0.0078125,-2.614102834465027,0,0,0,0.0,0,0,0.0,0.5,0.8,0,4.35,2.87,0,0
3,3,1.087881712881713,-0.0581717451523545,0,0,0,0,1.2044889555880585,0.0990095534074931,13,1.0779443693977926,0.0,-0.7694271611358275,175.15108532153852,0.529682954640909,0.0,-0.8229861889415124,0,-18.838130914412087,0.0326247528294922,0.2027138157894735,2.630208333333334,-25.858097970317484,0.8953129385349425,0,-621.153452379595,2.287878787878788,0,0,0,0,67.76990867170984,0,2.8505197636626884,0.0,0.0232373708244724,4.794537184071822,0,0.3456221198156682,1,5.53054583402248,20.164803956033914,0.6162499999999996,0,0,170.2597942260957,0,0,-0.2117761253347067,0.1185108449742636,0.50585224041505,0,,0,0,0.8666003939776263,0.2029448593756447,0,0,-0.4803847116141083,0,0,,-0.1555750858214662,0,0.0,-0.9532006735279168,0,0,0.2124524824742603,0,0,0,-0.3065953097410563,0,-0.0175239960051103,-1.353333333333333,0,0,0,0,,5.316788604006331,0,0,0.4444444444444444,-0.0865834503039683,8.0,0,0,3,19.719999999999988,0.0,0.0,3,0.1127326056616098,0,0.0,3,0.2143875159018242,1.0518733283715316,0.2453192473423449,-0.1705039554853488,1.1256904208306429,0.8590085574712811,1,-2.2500000000000004,0.3597099131344642,0,0.2406078227093642,1,1.7266784214867616,0,,1,43.23101109802404,0.0537301587301587,0.3514370737818647,1.584138348011858,0,0,0,0,-332.1486753520501,71.16000000000001,0,0,0,0,0,0,1.1489313294233705,0,3.003873282578221,0,0.0,-0.0062975042305047,0.8661829925323903,30.33183534230805,0,-0.1040232167299782,0,0,0,1.178217147330299,1,,-0.0036597474131363,380.7788516391349,6,,,-0.1044319138621693,-0.4017727273868799,0,1.204899619036757,0,0,0,1,0.6224207586503523,0,0.0695058765702559,0,4.215061012203069,0.0,-0.5125982569467217,0.6792286775297668,0.0,0.0,11.605292320844956,3.673333333333333,-255.3201352679885,0.7785925359131162,0,11.8250857755129,703.230417325778,0,0.2751515151515151,-0.4018948055533357,0,0,-0.2786961458649402,0,0.0,0,0,-0.0556267709159299,-0.5157101549224994,-12.411147886626113,0,3.7198899079693866,,0,0,0,137.5277777777778,0.0019777650116071,0,1.076595310387059,-0.8219003644903948,0.0,29.1,5.907179729351506,0,0,0,0,1.3430740513071318,0,-0.1270542084551854,0.0,0,0,0,0.0,0,-0.011299871573985,0,0,3.2333333333333334,0.6727981387720473,4.107638888888889,-0.1115722734013305,4.794537184071822,0.2471004120256391,11.320000000000013,0,-0.0041053219683711,2,1,0,0,,0.3199642031253877,,-0.0327174412704611,0.1441944726965533,-0.0211111111111111,1,0,-0.867354924821834,0,0,1.0147900247761363,157.6331576625942,7,0,1,0,0,0,1,0,-86.27999999999999,-0.721225038493065,0,2.920952055346997,6,0,-4.547777777777779,0,0,0.0,0.2357022603955158,-3.829876928585436,0,195.58,2.6666666666666665,6,0.1566443333152809,0.8269542674855653,1.1959701668630325,29.1,0.0,-5.673780783733078,1.666666666666667,0.9747707181186642,3.035555555555554,1,6,0,20.88366038586295,0.0162804705215419,126.16,4,0,0,-9.27,18.19910120538483,0.0,0.0,0,0,0.3567690012738128,-4.694635147938223,-0.1466666666666668,5,0,0,0.0,6.4208216229260096,0.0,0,2.081081081081081,-0.0228694883052398,0,4.0,0.8899357047116646,0,0,0.0184401709401709,0.4916283833724132,0,0.4666666666666667,0,0,-0.123651178601455,0,0.5462712838225651,-29.200000000000006,5,3,0.8846379684719791,-0.613138290365304,-0.8188906735097722,1.9459101490553128,0,1.729201850734711,3.644413829577611,1,0.1412767979623201,0,0,0,0,-0.9499999999999996,-0.6290368133435404,1.61215923570355,1.0382963438406418,0,-0.0052812549558537,0.094861111111111,0,0,0.0,-2.564814814814816,-0.2699396647285703,-0.7503588209040634,1.9652110366198048,0.043228224373822,0,1.5865919463955611,0.0,0,0,0,0.9305828421741976,3,0,0,0.0,0.7565088290102953,0,0,0,0,0.8384191513328185,-0.2472930274221892,-45.48,0.6619857997173412,0.0,1.1394891944990178,,0,0,5.316788604006331,0,0,155.81774931646297,-9.280000000000005,-2.6598275711631123,0.0,-0.4260813703059894,3,0,-0.0957761704297242,0.1704491023727301,1,6.565329147400505,30.33183534230805,-0.0547891721538772,2,115.0,4.735985146704541,1,1.116080673575223,0,1.1075023757052591,0,0,0,1,,0,0,0,0,0.0,0.0138857967429395,-4.68978688994793,0,0,0.6246152339095827,15.945792965693858,0,0,0.1422493898770673,0.0,,-1.056208303975018,-33.99999999999999,0,-0.0322222222222222,-0.0799999999999929,0.7543356260536737,0,148.46700813283755,0.0373263888888888,,1.139437134502924,0.9819645377211396,0.0078125,-2.614102834465027,0,0,0,0.0,0,0,0.0,0.5,0.8,0,4.24,2.92,0,0
