,n4HRing,NdsssP,Mor29m,n4FaHRing,SlogP_VSA2,JGI8,SsLi,NaaS,GATS3i,NsGeH3,Mor11p,n8FaHRing,Mor30,n11HRing,MATS2d,ATSC1p,ATS6dv,NdNH,Mor32m,SdsCH,n12FRing,GATS4i,AATS8dv,GATS4c,SsssssAs,n7HRing,nHetero,JGI4,NssssGe,SdsN,MATS1pe,C1SP1,n4FARing,AATSC3s,EState_VSA3,n3aHRing,NssssB,n3HRing,MATS2v,Mor13,n6FRing,nG12FAHRing,n8ARing,Mor04m,ATSC5c,nG12aHRing,NsssCH,n10ARing,Mor15,GATS3d,NddssSe,Mor12p,GATS4s,n10FHRing,BCUTd-1l,cis/trans,nSpiro,n10AHRing,NaaSe,Xp-7d,Mor06m,NssSe,n11FARing,VSA_EState5,SsPbH3,n7FaRing,ATS5dv,n11FHRing,n5FARing,SsSH,n10aHRing,SssSe,JGI3,Mor11,EState_VSA4,SsSnH3,EState_VSA2,NaaaC,mol_nature,NssAsH,AATSC3p,AATSC4p,n4FRing,SaaNH,nG12aRing,Mor26m,MDEO-12,SsssSnH,ATSC4i,NssO,n4aRing,ATS6d,SssS,Mor12m,SlogP_VSA11,NssPH,C3SP3,n5FaRing,SsssN,n9FRing,nFaRing,n9FaHRing,n7AHRing,Mor31m,n5Ring,NsI,NaaN,IC2,PBF,SssssSi,NtsC,SddC,TopoShapeIndex,Mor17m,SsssSiH,EState_VSA7,GGI9,SdS,Kier2,AATSC5d,AATSC7p,MAXaasC,AATS7v,SsI,n11FAHRing,AATS8d,SsSiH3,ATSC4c,SlogP_VSA8,nHBDon,NssS,JGI10,ATSC3i,MDEC-34,Mor28m,AATS0i,NsssNH,NssBe,n11FRing,nS,n7FRing,nG12FaHRing,n10FaRing,SsBr,n10FAHRing,PEOE_VSA8,NsAsH2,SsssdAs,SsPH2,Mor22m,TASA,nB,mol_num_cycles,Mor30m,n11Ring,GGI7,PEOE_VSA3,nG12AHRing,StsC,n12Ring,SsssAs,PEOE_VSA6,Mor16,n4FHRing,Mor26,MDEC-23,JGI7,SlogP_VSA7,SaaSe,SssssBe,NsssssAs,AATS6se,n5FAHRing,SssBH,n11FaHRing,nP,n7aRing,nCl,RPCS,n7Ring,NtN,NsssAs,NsssdAs,n6aHRing,n5FHRing,MDEO-11,nG12FaRing,SssPbH2,StCH,NaaO,Xc-4dv,FPSA5,NdS,Mor04p,NsSH,AATS7p,ATSC2i,Mor27m,SssssGe,NsLi,nG12Ring,ATSC7v,JGI2,PEOE_VSA5,SsssssP,AATSC5v,NssGeH2,ATSC4d,mol_volume,Mor18,Mor16m,SsssNH,n4Ring,n9AHRing,MINaasC,n11aHRing,n12FAHRing,n11ARing,SlogP_VSA9,GATS3s,NsssN,NsssP,JGI1,Mor10v,Mor18m,n12ARing,SaaS,ETA_beta_ns_d,GATS1s,HybRatio,n5FRing,ATSC5i,ETA_dBeta,SssssSn,SssSiH2,AXp-5d,PEOE_VSA9,nG12FHRing,nG12FRing,n8aHRing,n10FaHRing,NdssSe,GATS3c,Xch-3d,NssSnH2,SddsN,Mor15m,naHRing,Mor27,NsBr,PEOE_VSA12,Mor11m,SsssCH,nG12HRing,NdsCH,Mor23m,Mor17,SsNH3,Mor23,Mor24m,n10FRing,MATS1s,NtCH,n10FARing,ATSC6d,Mor25,SsAsH2,IC4,AATS0d,Mor09,f_freedom,SsssB,NsssSnH,n9FaRing,AETA_beta_ns_d,n12AHRing,GATS2d,nBr,n10HRing,AATSC7i,n12aRing,SddssSe,GATS1c,Mor22,n11aRing,MATS1c,n6FaHRing,BalabanJ,NssBH,nHRing,NsSeH,NssPbH2,Mor28,BCUTdv-1l,PEOE_VSA13,n8Ring,SaasN,tpsa,dipole_moment,NssssPb,n6FaRing,StN,C2SP1,n12FHRing,Mor25m,SssssB,NsCl,NdCH2,MPC10,ATSC3dv,NssNH2,n3aRing,ETA_dAlpha_A,SdNH,SssSnH2,Mor13p,Mor19m,NsSiH3,MATS1dv,SdsssP,n5FaHRing,ATSC4dv,NddsN,SssPH,NaasN,n8FRing,Xc-6d,NaaNH,nG12ARing,NsNH3,avg_atoms_in_cycle,n7aHRing,VSA_EState8,GATS8d,NssssSi,Mor06v,SMR_VSA8,n12aHRing,Mor29,n11AHRing,NsssssP,JGI9,nBondsT,SsGeH3,NsPbH3,ATSC2p,NddC,n12HRing,n10Ring,n9HRing,FPSA3,Mor32,ATSC3c,Mor24,AATSC0p,Mor14m,Mor20,n6FHRing,Mor08,Mor10,nRot,n4aHRing,NsssSiH,NsSnH3,SssNH2,MINaaCH,NdSe,SsSeH,negative_area_charges,Mor20m,SsssP,ATSC4v,n10aRing,piPC10,n8FaRing,MDEC-33,Mor04se,SpMAD_A,SRW09,nFaHRing,AATSC3Z,AATSC6d,n8HRing,NssSiH2,SMR_VSA2,BCUTc-1l,ATSC5d,Mor05,n6Ring,n9aHRing,MPC9,n9Ring,n9ARing,ATSC5v,n8aRing,NsNH2,n3AHRing,SssGeH2,C2SP3,SdssS,MAXaaCH,SdSe,nG12FARing,SssssN,SdCH2,SssBe,nI,AATS4dv,SsssGeH,n8AHRing,ATS7dv,Mor03,n4FaRing,n12FaRing,NdsN,n5aRing,NsssB,PEOE_VSA10,NssssSn,ATSC5dv,GGI8,SsCl,SaaN,NsssGeH,SMR_VSA9,n11FaRing,n4FAHRing,SsssPbH,SssssPb,SssAsH,ATSC1d,n12FARing,ETA_dPsi_B,n7FaHRing,SaaO,GeomShapeIndex,ATSC2v,ATSC8v,NdssS,NssssBe,SdssSe,BIC3,PEOE_VSA2,n9aRing,n12FaHRing,nBridgehead,nH,GGI10,ATS8dv,NsPH2,SaaaC,n5aHRing,NsssPbH,NssssN,Mor13m,pKa,logP
6,0,0,-0.05282526930272633,0,11.075832682792555,0.0,0,0,1.0508714535792159,0,0.011685679871270293,0,0.28522628353693946,0,-0.3435013262599467,0.3059091821333325,0.0,0,0.06808872620359285,0,0,0.6013853969713584,,1.3687752778694415,0,0,2,0.1111111111111111,0,0,-0.1005996376521141,0,0,-0.1952083333333332,0.0,0,0,0,-0.3156457876530775,0.15814728968112457,0,0,0,-0.916403282775011,-0.021847873050020464,0,1,0,0.022740946560118405,1.07489224137931,0,-0.4112128597140225,1.966474671392704,0,0.9730239109867973,-1,0,0,0,0.0,0.0717517254633801,0,0,-0.619212962962963,0,0,0.0,0,0,0,0,0,0.075,-0.5847022980884204,19.26246486877803,0,5.917906046161393,0,0.0,0,-0.036688561092537215,0.013416868431185417,0,0,0,0.043429511084761126,,0,1.8341602310255452,0,0,2.0,0,-0.29277219132877086,0.0,0,1,0,0,0,0,0,0,0.009784170759514998,0,0,0,2.739572261986723,0.5816112576746607,0,0,0,1.0,-0.04271359397649577,0,0.0,0.0,0,1.8518518518518519,0.1659259259259258,,,,0,0,,0,-0.03235569315299505,0.0,1,0,0.0,-7.993573480116522,,-0.07341067870651358,165.6143712165995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.09422941347558211,159.69027650894108,0,1,0.018344179143998388,0,0.0,0.0,0,0,0,0,6.4208216229260096,-0.03967576697800472,0,0.0719562401094811,3.5327755290014426,0.0,0.0,0,0,0,6.718464,0,0,0,0,0,0,16.086763262663272,0,0,0,0,0,0,0.4999999999999999,0,0,0,0,0.0,0.05292474935805619,0,-0.4123635870197025,0,,-9.696186186229527,0.13171049609024413,0,0,0,0.0,0.11111111111111113,0.0,0,3.0617739442680323,0,0.8399999999999987,97.73,-0.22342221417065009,-0.14251380545172673,0,1,0,,0,0,0,0.0,0.8783437638458129,0,0,0.21428571428571425,0.162656459262452,0.018750085883524253,0,0,0.0,0.6885245901639343,0.8,0,3.675027583305696,-2.5,0,0,0.11785113019775792,5.917906046161393,0,0,0,0,0,0.7410258905070713,0.0,0,0,0.1113780176765454,0,0.056688179125821345,0,0.0,0.339840598953739,-4.440892098500626e-16,0,0,0.03429593075800111,-0.6671225813077801,0,-0.5645621278952145,0.027085784312129997,0,-0.045081967213114735,0,0,0.43555555555555536,0.14265324794349699,0,3.1068905956085184,2.6666666666666665,-0.11661935435669848,1,0,0,0,0.0,0,1.5666445623342171,0,0,,0,0,1.5631024969886025,0.3010992624747767,0,-0.7213686638472989,0,2.1358045091402333,0,0,0,0,-0.11517490386272121,1.8502317055672433,0.0,0,0,37.3,0,0,0,0,0,0,-0.14887564938726633,0,0,0,0,-6.879999999999993,0,0,0.0,0,0,0.00507498643930572,0.11407965994493541,0,0.2013422818791945,0,0,-37.84,0,0,0,0,0.0,0,0,0,4.0,0,0.0,,0,-0.2777810824856636,0.0,0,-0.37277954915877276,0,0,0.0,0,0,0,-1.8385309597668842,0,0,0,0,0.05012788943338813,0.17823663037993479,-0.005479836718902444,0.1565623220664575,0.21370536142019553,0.12027912474136054,0.008833028312380234,0,0.33445659814873213,0.2068324826120662,1,0,0,0,0,,0,0,169.33,-0.01833795773594027,0,-41.61703179504299,0,0.0,0,1.0,0.8754615777385906,1.0429375828208236,0.0,0,0.6225,0.21777777777777768,0,0,0.0,-0.3343002220881358,1.4933333333333323,-1.4531474789629135,0,0,0,0,0,27.55596549841229,0,0,0,0,3,0,,0,0,0,0,0,0,1.0476190476190477,0,0,0.0,-3.65045093422096,0,0,0,0,0,0.0,0,-15.36,0.0,0,0,0,0.0,0,0,0,0,0,1.133333333333335,0,0.0,0,0,0.8383767520305923,-389.7218575631263,0.0,0,0,0,0.7767226489021296,4.794537184071822,0,0,0,8,0.0,0.0,0,0,0,0,0,-0.048994092008861415,4.5,2.26
7,0,0,0.0035611728154739805,0,17.750423655067465,0.0,0,0,1.303407863066468,0,0.22704369318377923,0,0.11297054169885092,0,-0.36,0.29800672688889007,0.0,0,0.16433380157040559,0,0,0.9017997952261598,,1.1281213839963424,0,0,3,0.06666666666666665,0,0,-0.06646376689070191,0,0,-0.14734569992304863,12.841643245852019,0,0,0,-0.06840892978641214,0.21315198560264806,0,0,0,-1.285631096704114,-0.06403001050405746,0,0,0,-0.027880968492481714,1.2604878048780488,0,-0.4738169210635521,1.5373090840140946,0,0.9729678003151718,-1,0,0,0,0.0,0.19435989302497178,0,0,-0.9756944444444444,0,0,0.0,0,0,0,0,0,0.08522727272727271,-0.037796834918312774,6.4208216229260096,0,0.0,0,0.0,0,-0.1120325510149282,0.011193218344932946,0,0,0,0.022262413933182252,,0,3.961637687185259,0,0,2.0,0,-0.178856614103434,0.0,0,0,0,0,0,0,0,0,0.022601724435244063,0,0,0,3.086048612313038,0.7894017764930328,0,0,0,1.0,-0.14245764441006684,0,0.0,0.0,0,2.3195266272189348,0.2222222222222222,,,,0,0,,0,0.07415802382510993,0.0,1,0,0.0,-41.42894328698946,1.0,-0.06938938072234627,172.19341867795782,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.024685426892963037,158.15620584274444,0,1,-0.07421729954562836,0,0.0,4.39041504767482,0,0,0,0,6.4208216229260096,-0.03464667993231414,0,0.058233624351832596,1.8072040072196898,0.0,0.0,0,0,0,6.718464,0,0,0,0,0,0,4.842828916690813,0,0,0,0,0,0,0.4999999999999999,0,0,0,0,0.08838834764831845,0.0506731345314033,0,-0.35182378726617947,0,,3.7104635137477624,0.1400053971215338,0,0,0,0.0,0.1414141414141415,0.0,0,14.786252780663567,0,3.5,119.96,-0.20017229425828523,-0.0944854003359465,0,1,0,,0,0,0,0.0,0.756016413034388,0,0,0.3333333333333333,0.11990935562122107,-0.04140697413772486,0,0,0.0,0.6326910739962394,0.8333333333333334,0,10.943859320307775,-3.75,0,0,0.10970804841064384,5.41499046939678,0,0,0,0,0,0.8588179900315694,0.0,0,0,0.22418219534369496,0,0.04104940492000745,0,0.0,0.4332549541511508,0.0,0,0,0.0615080440060989,-0.7106386296391382,0,-0.3285836492110969,0.1354600555297984,0,-0.03816834420971131,0,0,0.5,0.13968103933246442,0,3.3921472236645345,2.9444444444444446,-0.3733527725666982,1,0,0,0,0.0,0,2.125,0,0,,0,0,1.456119973671999,-0.026680485828236022,0,-0.609327816711932,0,2.4641950658160066,0,0,0,0,-0.1591978882200401,1.8542744345033833,0.0,0,0,37.3,0,0,0,0,0,0,-0.21306968586774416,0,0,0,0,-3.0493827160493816,0,0,0.0,0,0,-0.12445616039099974,0.1872111411810149,0,0.14336492890995256,0,0,-48.8148148148148,0,0,0,0,0.10206207261596575,0,0,0,4.0,0,-0.7060185185185186,,0,0.009799851398499114,0.0,0,-0.21433944586636472,0,0,0.0,0,0,0,-0.09794376306647457,0,0,0,0,0.04571609955986335,0.093395663287726,-0.07017766336887638,0.22582595525005703,0.220303119440645,0.16130175136171632,0.11048897188629775,0,0.7504671775164828,-0.014335262471279496,2,0,0,0,0,,0,0,197.61,0.029130675585133006,0,-175.09485522433908,0,0.0,0,,-0.00846067036105854,1.0933638878019618,0.0,0,0.4920204757603129,0.25,0,0,0.0,-0.333433547114274,4.0,-2.0029492390435193,0,0,0,0,0,266.1525500519442,0,0,0,0,3,0,,0,0,0,0,0,0,2.6904761904761907,0,0,0.0,-2.7849663852311513,0,0,0,0,0,6.674590972274908,0,-20.777777777777775,0.0,0,0,0,0.0,0,0,0,0,0,4.5,0,0.0,0,0,0.7379922554265889,-100.88408753880685,0.0,0,0,0,0.7985416919025269,4.794537184071822,0,0,0,9,0.0,0.0,0,0,0,0,0,-0.32575851398633987,3.66,1.88
8,0,0,-0.110184044710696,0,17.501277427651747,0.0,0,0,1.24632037080175,0,0.19301926968487929,0,0.20712941637590987,0,-0.26875000000000016,0.29271226444444565,0.0,0,0.034003218906015195,0,0,1.034303044388455,,0.9751931781718838,0,0,4,0.05555555555555555,0,0,-0.06224610435583531,0,0,-0.34726456639566416,6.4208216229260096,0,0,0,-0.0954051530724371,0.2894480608840908,0,0,0,-0.5315670611681704,-0.13060083632381173,0,1,0,0.010412323465899348,1.3635084427767354,0,-0.4512221310406052,1.4525771093909283,0,0.9728829183743338,-1,0,0,0,0.0,1.00042915304985,0,0,-1.3530092592592593,0,0,0.0,0,0,0,0,0,0.08928571428571427,-0.011356757700544083,0.0,0,12.841643245852019,0,0.0,0,-0.11636766144162716,0.01183445884273717,0,0,0,0.06421815466682655,,0,-3.375861471582835,0,0,2.0,0,-0.07889915473368059,0.0,0,0,0,0,0,0,0,0,-0.033844645185405295,0,0,0,3.086048612313038,0.6566996667179321,0,0,0,1.0,-0.3594419437965581,0,0.0,0.0,0,2.56,0.27777777777777785,,,,0,0,,0,0.25561805724255354,0.0,1,0,0.0,-57.77761994659554,2.0,-0.003668996515278894,178.78432466772176,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.021574968584874718,137.0303226808687,0,1,0.09614067241049175,0,0.0,8.78083009534964,0,0,0,0,6.4208216229260096,-0.01263972671251196,0,0.21368454860109093,2.6207413942088964,0.0,0.0,0,0,0,6.718464,0,0,0,0,0,0,17.63465572776852,0,0,0,0,0,0,0.4999999999999999,0,0,0,0,0.07216878364870322,0.054226688841167485,0,-0.26830989910484915,0,,20.643724786177614,0.050864864412021454,0,0,0,0.0,0.1538461538461539,0.0,0,9.865868461132797,0,3.5185185185185195,124.82,0.09944392919320583,0.08130356616918871,0,1,0,,0,0,0,0.0,0.7837338355666147,0,0,0.35000000000000003,0.22250643217631266,0.1727301615582786,0,0,0.0,0.6547106977049393,0.8333333333333334,0,9.521032156778304,-4.5,0,0,0.10206207261596577,0.0,0,0,0,0,0,0.9831518197453762,0.0,0,0,0.263401794718438,0,-0.029819662059574405,0,0.0,0.372853681466114,-2.7094907407407414,0,0,-0.010409628374522265,-0.8478871834150117,0,-0.3637334396733062,0.1402098374223723,0,-0.054421969585117407,0,0,0.617283950617284,0.09364177231126364,0,3.3921472236645345,3.2222222222222223,-0.6271332615549762,1,0,0,0,0.0,0,1.8573317307692307,0,0,,0,0,1.5067499362912025,0.051270216506032064,0,-0.5833616363943608,0,2.5905844297114715,0,0,0,0,-0.1356530230072437,1.8543962130905451,6.425444744859191,0,0,37.3,0,0,0,0,0,0,-0.1719477717350435,0,0,0,0,10.888888888888893,0,0,0.0,0,0,-0.13116340873437132,-0.06570200859241351,0,0.14619883040935672,0,0,-73.66666666666666,0,0,0,0,0.16666666666666666,0,0,0,4.0,0,0.0,,0,0.35536152496534235,0.0,0,-0.3074668268400765,0,0,0.0,0,0,0,-0.020691137177937247,0,0,0,0,0.04568133110122514,0.07090468626871695,-0.21151058589184749,0.10309025244927032,0.2251239155676543,0.010614988943724894,0.17914798412953023,0,1.3478983992159095,-0.04224315024940422,2,0,0,0,0,,0,0,225.88,0.18270838879139029,0,-212.97087032438662,0,0.0,0,0.4999999999999999,0.8260548282801081,1.0555833735058742,0.0,0,1.5989159891598912,0.308641975308642,0,0,0.0,-0.3325919047102119,5.000000000000001,-2.362707512403353,0,0,0,0,0,177.58563230039033,0,0,0,0,3,0,,0,0,0,0,0,0,4.857142857142857,0,0,0.0,-3.3064069771762394,0,0,0,0,0,5.41499046939678,0,-55.99999999999999,0.0,0,0,0,0.0,0,0,0,0,0,4.4444444444444455,0,0.0,0,0,0.6927809285523393,-133.3656174877174,0.0,0,0,0,0.7985416919025269,4.794537184071822,0,0,0,8,0.0,0.0,0,0,0,0,0,-0.32862837462766625,3.08,2.19
14,0,0,-0.030412671011914704,0,17.750423655067465,0.0,0,0,1.0776179998483217,0,0.14309483390217764,0,0.05955472448301715,0,-0.3482142857142857,0.29800672688888996,77.0,0,0.04174321190528626,0,0,0.7952175605147305,,1.0195178931261852,0,0,3,0.12333333333333336,0,0,-0.0664637668907019,0,0,-0.3149925557897556,12.841643245852019,0,0,0,-0.22106655691751143,0.21908391109746655,0,0,0,-0.21708469093950156,-0.10572164647555538,0,2,0,-0.21059284055366712,0.9279907084785133,0,-0.5212550590086266,1.4598129849928412,0,0.9729448490029795,1,0,0,0,0.0,0.8447701781141228,0,0,-1.0031944444444447,0,0,50.0,0,0,0,0,0,0.1015625,-0.26724907737897324,0.0,0,18.510403064597696,0,0.0,0,-0.07395943570956376,0.037404200047839474,0,0,0,0.04889263698770807,,0,4.2994878009999375,0,0,9.0,0,-0.18088390646496497,0.0,0,2,0,0,0,0,0,0,0.17004965764633667,0,0,0,3.5032583347756456,0.6192453371251235,0,0,0,1.0,-0.1677760902321308,0,0.0,0.0,0,2.7222222222222223,-0.08333333333333333,0.1304374718793919,,45.45032726924824,0,0,,0,-0.056046120412623524,0.0,1,0,0.0,-25.79316884221399,,-0.058439984648862554,172.19341867795782,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.06744437315029059,157.34686471186188,0,1,-0.08535906779227993,0,0.0,0.0,0,0,0,0,0.0,0.21899510525598914,0,0.022581396153173172,5.853800636117529,0.0,0.0,0,0,0,10.119096000000003,0,0,0,0,0,0,19.470157422811,0,0,0,0,0,0,0.4999999999999999,0,0,0,0,0.0,0.052358076974553795,0,-0.3281027974052238,0,0.4202098368993333,-1.756449174701233,0.06002819576914421,0,0,0,74.8182481469841,0.08888888888888893,0.0,0,6.524848030797766,0,2.0,119.49,-0.027851610826608367,-0.060261464109030875,0,1,0,,0,0,0,0.0,0.7996657028066045,0,0,0.2777777777777778,0.3125301971867276,-0.08130226669543637,0,0,0.0,0.6298410902727449,0.8333333333333334,0,-7.808463075996597,-3.75,0,0,0.09982939242040767,12.592497018436301,0,0,0,0,0,0.6843188078357209,0.0,0,0,0.2495753236379375,0,-0.0026247014504220713,0,0.0,0.31681270294306746,-0.22513888888888944,0,0,0.02176311126678839,-1.0378528088803824,0,-0.170962043527746,0.031767583009122795,0,-0.033956127481307365,0,0,1.5,0.38978812492984094,0,3.5032583347756456,2.8333333333333335,-0.5601017441203381,1,0,0,0,0.0,0,1.694940476190476,0,0,1.0388493171763007,0,0,1.467013279479502,-0.060505636442433196,0,-0.6465663575752529,0,2.115697762411314,0,0,0,0,-0.15842010195498474,1.9576122322140028,0.0,0,0,37.3,0,0,0,0,0,0,-0.08315808958997935,0,0,0,0,-14.93827160493827,0,0,0.0,0,0,-0.08913682029276034,0.17368975167612138,0,0.08111380145278449,0,0,-38.1111111111111,0,0,0,0,0.0,0,0,0,4.0,0,-0.357361111111111,,0,0.15329669137639337,0.0,0,-0.2939708678608184,0,0,0.0,0,0,0,-1.1043680479154743,0,0,0,0,0.05288558897620696,-0.0412578497556097,0.018796820413409084,-0.12923257857508158,0.220303119440645,0.112965380157458,0.20570052886276338,0,0.7999825211277101,0.4803465822204407,2,0,0,0,0,,0,0,197.61,0.14128046347430145,0,209.17286133678297,0,0.0,0,1.6509636244473134,0.7158420215677291,1.0966409645678603,0.0,0,-0.4293887383318279,0.1875,0,0,0.0,-0.3342838896447498,-1.25,-1.9984843285623433,0,0,0,0,0,97.87272046196648,0,0,0,0,2,0,,0,0,0,0,0,0,1.7222222222222223,0,0,0.0,-4.074066984233848,0,0,0,0,0,0.0,0,-0.370370370370368,0.0,0,0,0,0.0,0,0,0,0,0,1.5,0,0.0,0,0,0.8755068894915681,-326.0115009780295,0.0,0,0,0,0.8246982378321533,9.184952231746642,0,0,0,9,0.0,0.0,0,0,0,0,0,-0.30345408333936114,4.18,2.14
15,0,0,-0.03298507240251539,0,17.750423655067465,0.0,0,0,1.0776179998483217,0,0.27264111655176654,0,0.27296670741559625,0,-0.3482142857142857,0.29800672688888996,77.0,0,0.013976891261763597,0,0,0.7952175605147305,,1.0195178931261852,0,0,3,0.12333333333333336,0,0,-0.0664637668907019,0,0,-0.3149925557897556,12.841643245852019,0,0,0,-0.22106655691751143,0.4299409481358321,0,0,0,-0.8953187449298543,-0.10572164647555538,0,2,0,0.037284327934676675,0.9279907084785133,0,-0.6194354445845925,1.4598129849928412,0,0.9729448490029795,0,0,0,0,0.0,0.4972625766769721,0,0,-1.0031944444444447,0,0,50.0,0,0,0,0,0,0.1015625,0.06108015895258004,0.0,0,18.510403064597696,0,0.0,0,-0.07395943570956376,0.037404200047839474,0,0,0,0.05581368593355463,,0,4.2994878009999375,0,0,9.0,0,-0.18616544272400934,0.0,0,2,0,0,0,0,0,0,0.14031793655724914,0,0,0,3.5032583347756456,0.735450199784419,0,0,0,1.0,-0.06007507285557828,0,0.0,0.0,0,2.7222222222222223,-0.08333333333333333,0.1304374718793919,,45.45032726924824,0,0,,0,-0.056046120412623524,0.0,1,0,0.0,-25.79316884221399,,-0.06355116434585123,172.19341867795782,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.026109075767467314,153.5899328774845,0,1,-0.10094071467135732,0,0.0,0.0,0,0,0,0,0.0,0.0934222228802382,0,0.07040300733495858,5.853800636117529,0.0,0.0,0,0,0,10.119096000000003,0,0,0,0,0,0,21.441818933981732,0,0,0,0,0,0,0.4999999999999999,0,0,0,0,0.0,0.051237350563022935,0,-0.3791031019572591,0,0.4202098368993333,-1.756449174701233,0.1081045782290174,0,0,0,74.8182481469841,0.08888888888888893,0.0,0,6.524848030797766,0,2.0,120.32,-0.07243291687443025,-0.06159448843875687,0,1,0,,0,0,0,0.0,0.7996657028066045,0,0,0.2777777777777778,0.139213649920036,-0.02004545071793553,0,0,0.0,0.6298410902727449,0.8333333333333334,0,-7.808463075996597,-3.75,0,0,0.09982939242040767,12.592497018436301,0,0,0,0,0,0.6843188078357209,0.0,0,0,0.335818903398416,0,0.0067997462214419505,0,0.0,0.48521826626138975,-0.22513888888888944,0,0,0.20344872458910038,-0.8351146941405253,0,-0.0799799176277215,-0.05013995761004947,0,-0.033956127481307365,0,0,1.5,0.3416156196223469,0,3.5032583347756456,2.8333333333333335,-0.2636887562271464,1,0,0,0,0.0,0,1.694940476190476,0,0,1.0388493171763007,0,0,1.467013279479502,-0.12759964426865075,0,-0.6465663575752529,0,2.115697762411314,0,0,0,0,-0.09431284559527837,1.9576122322140028,0.0,0,0,37.3,0,0,0,0,0,0,-0.14652120419683531,0,0,0,0,-14.93827160493827,0,0,0.0,0,0,-0.0017725660154586514,0.09437190462265625,0,0.08111380145278449,0,0,-38.1111111111111,0,0,0,0,0.0,0,0,0,4.0,0,-0.357361111111111,,0,-0.02763409141362807,0.0,0,-0.4659122294201078,0,0,0.0,0,0,0,-1.1043680479154743,0,0,0,0,0.0519787586374922,-0.03499013630862935,0.018796820413409084,-0.11239727248310134,0.220303119440645,0.02136001549112146,0.19508738252404875,0,0.4257870172001579,-0.10538428621528831,2,0,0,0,0,,0,0,197.61,0.010352221841480977,0,209.17286133678297,0,0.0,0,1.6509636244473134,0.7886891627634502,1.0966409645678603,0.0,0,-0.4293887383318279,0.1875,0,0,0.0,-0.3342838896447498,-1.25,-2.026560266536125,0,0,0,0,0,97.87272046196648,0,0,0,0,2,0,,0,0,0,0,0,0,1.7222222222222223,0,0,0.0,-3.769952056457767,0,0,0,0,0,0.0,0,-0.370370370370368,0.0,0,0,0,0.0,0,0,0,0,0,1.5,0,0.0,0,0,0.8158463234965261,-326.0115009780295,0.0,0,0,0,0.8246982378321533,9.184952231746642,0,0,0,9,0.0,0.0,0,0,0,0,0,-0.2364610419286821,4.12,1.96
