,RPCS,PBF,mol_weight,dipole_moment,PPSA5,avg_atoms_in_cycle,FPSA3,chirality,sasa,PNSA5,GeomShapeIndex,TASA,f_freedom,f_to_fg,angle_R1X1R2,angle_X2X1R1,angle_X1X2R2,angle_R2X2R1,distance_between_atoms_in_cycle_and_f_group,distance_between_atoms_in_f_group_centers,nHRing,cis/trans,nF,mol_num_cycles,nFRing,identificator,nO,nARing,nC,nFHRing,fold_id,pKa
10,0.0028769763807438807,0.5098227420704737,1.0314347696626824,0.43148327509599377,0.7601142273980094,0.6666666666666666,0.5633402944326444,0.0,0.72761315875511,0.10824975597375086,0.5521476288221827,0.5495408088694088,0.0,0.6666666666666666,3.0,3.0,3.0,3.0,2.0,4.0,0,1,3,1,0,0,2,1,6,0,1,3.88
11,0.1856213176615107,0.557233122551704,0.8401250584882386,0.352768586570496,0.7318896022445541,0.6666666666666666,0.8294632069647714,0.0,0.7068180521761789,0.18716488457142566,0.5221337304134377,0.0775709640789638,1.0,0.6666666666666666,3.0,1.0,3.0,4.0,2.0,4.0,0,2,2,1,0,0,2,1,6,0,1,4.11
12,0.20710526646492625,0.6637262740297718,0.8401250584882386,0.1460209484654565,0.699655571399224,0.6666666666666666,0.7279582519023802,0.0,0.7009126317638155,0.1311114913773156,0.694208232009595,0.04565816589525851,1.0,0.6666666666666666,3.0,3.0,3.0,3.0,2.0,4.0,0,1,2,1,0,0,2,1,6,0,0,3.92
13,0.1751274433088344,0.42375569391848833,0.6488047130886042,0.7051537869800901,0.7633276841087112,0.6666666666666666,0.8949822294159075,0.0,0.6820986560395155,0.4473725617253609,0.8818172582845405,0.20953253805113337,1.0,0.6666666666666666,4.0,3.0,1.0,2.0,3.0,4.0,0,2,1,1,0,0,2,1,6,0,0,4.18
14,0.18189202266411125,0.42197803679180335,0.6488047130886042,0.32436343416519736,0.8292865132137804,0.6666666666666666,0.9194013045620939,0.0,0.6730962977289765,0.455553809487504,0.6050258028103024,0.22449260656556658,1.0,0.6666666666666666,3.0,3.0,3.0,3.0,2.0,4.0,0,1,1,1,0,0,2,1,6,0,0,4.12
15,0.24786632603589395,0.32679478603194956,0.5417925049980857,0.6808408895765272,0.8687731318570405,0.5,0.9655919983213219,0.3333333333333333,0.19324784975907217,-0.11259324419931493,0.3999702645467512,-0.1985736900396864,0.0,0.6666666666666666,2.0,2.0,4.0,3.0,1.0,1.0,0,0,2,1,0,0,2,1,4,0,0,3.25
16,0.17297899257524946,0.33546661303691727,0.6909587817431623,0.7319710355113802,0.8314850429120494,0.6666666666666666,0.7568325564943803,0.3333333333333333,0.44724179228103766,0.1406940648984707,0.684007347233198,-0.01804142743592041,0.0,0.6666666666666666,2.0,2.0,2.0,2.0,2.0,1.0,0,0,2,1,0,0,2,1,5,0,1,3.62
17,0.16015426640279135,0.39113395223475744,0.6909587817431623,0.26485613488331233,0.6861394348303308,0.6666666666666666,0.7237881121649248,0.0,0.4450210705727218,-0.06141398381337093,0.5108835220647718,-0.035300295868924914,0.0,0.3333333333333333,4.0,3.0,4.0,4.0,2.0,3.0,0,0,2,1,0,0,2,1,5,0,0,4.02
18,0.09160031062254366,0.6537005682105193,0.8401250584882386,0.6550739765171141,0.8633792836658726,0.8333333333333333,0.6164634084066827,0.3333333333333333,0.6280080811382778,0.2810763971164115,0.7320901624322809,0.14642144065246943,0.0,0.6666666666666666,2.0,1.0,2.0,2.0,1.0,1.0,0,0,2,1,0,0,2,1,6,0,1,3.76
19,0.11668624167611007,0.8451129993880429,0.8401250584882386,0.844246374493677,0.5885570758397206,0.8333333333333333,0.5900094473083737,0.3333333333333333,0.6173671741447504,0.08786626000368192,0.4991017626765457,0.06971384044324347,0.0,0.6666666666666666,1.0,1.0,3.0,2.0,3.0,2.0,0,0,2,1,0,0,2,1,6,0,1,3.98
20,0.19028359248753857,0.2473338170156436,0.9892913352333149,0.5649897548142737,0.9660790187472249,1.0,0.6839868920075625,0.3333333333333333,0.8769571300077945,0.41116063864188457,0.8177041189640792,0.272060263728349,0.0,0.6666666666666666,2.0,1.0,2.0,2.0,1.0,1.0,0,0,2,1,0,0,2,1,7,0,0,3.81
21,0.16502933870326097,1.1215492000962937,1.1384576119783913,0.4982329160969124,0.9086255204060868,1.1666666666666665,0.618862556360855,0.3333333333333333,1.0741482707229684,0.4732916991605496,0.49406096309032943,0.37686430738677956,0.0,0.3333333333333333,2.0,1.0,2.0,2.0,2.0,1.0,0,0,2,1,0,0,2,1,8,0,1,3.78
22,0.18885824921706063,0.6930892516734026,1.1384576119783913,0.8240484446572183,0.6896736078239952,1.1666666666666665,0.6295358209554998,0.3333333333333333,1.0881208514035456,0.36132521032925,0.5156520825124833,0.32384094211821113,0.0,0.6666666666666666,1.0,1.0,3.0,2.0,3.0,2.0,0,0,2,1,0,0,2,1,8,0,1,4.09
