,RPCS,PBF,mol_weight,dipole_moment,PPSA5,avg_atoms_in_cycle,FPSA3,chirality,sasa,PNSA5,GeomShapeIndex,TASA,f_freedom,f_to_fg,angle_R1X1R2,angle_X2X1R1,angle_X1X2R2,angle_R2X2R1,distance_between_atoms_in_cycle_and_f_group,distance_between_atoms_in_f_group_centers,nHRing,cis/trans,nF,mol_num_cycles,nFRing,identificator,nO,nARing,nC,nFHRing,fold_id,pKa
23,-0.6714876456739048,0.6663101003716178,2.0619744973422556,-0.18882550130758083,0.9645049034245956,1.9508045606630284,0.25621283159341973,0.0,2.1704318959736133,-1.1110707375563007,-0.08254513579328822,-0.6823276480488577,-1.1677484162422846,0.6223048602337667,3.0,2.0,4.0,4.0,4.0,4.0,0,0,2,1,0,0,2,1,8,0,0,4.36
24,-0.4072052407930483,-0.708684365408368,0.5143983363663218,0.25098367284072864,1.488438084683102,-2.309752599825026,0.8436294955604345,-1.140175425099138,-0.11240116158744065,-1.9856347616634664,0.83066719685402,-1.3050502217248636,-1.1677484162422846,-0.4563568975047624,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,2,0,5,0,0,3.55
25,-0.30664412027658816,0.7780749065970576,0.5143983363663218,1.7132099065760864,1.1428950252596715,-2.309752599825026,0.992060161454503,-1.140175425099138,-0.002767047189612893,-1.827997629058901,-0.4732262579098512,-1.3900241788919765,-1.1677484162422846,-0.4563568975047624,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,2,0,5,0,1,4.17
26,-0.36686441546607945,-0.4718371816886544,-1.4951137614400427,-0.8857644511468146,0.9250052779936458,-0.48379953104443124,2.1337914978567305,-1.140175425099138,-2.0620984741602446,-0.546201305253457,-1.2044384011695692,-1.317940278612335,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,1,4,0,1,4.6
27,-0.4389440784817824,-1.0733742850588006,-0.4114821223530876,-0.8714789869351337,1.1107266146660324,0.7335025148092985,1.3872376840777791,-1.140175425099138,-0.10800485661720761,0.20073538396306953,1.266819630746248,-0.44496300169541725,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,1,6,0,1,4.69
28,-0.5880959203414934,1.3092840250295952,0.6721495167338675,-0.879104650460673,1.2855776197768358,1.9508045606630284,1.0799693405097572,-1.140175425099138,1.8619366190456463,0.6484593000064833,0.3966434819068135,0.35108062797198,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,1,8,0,0,5.08
29,-0.35295439054892547,-0.7158954376521203,-0.875426644242067,-0.9034311615655178,1.068386337705423,-2.309752599825026,1.5865993205387676,-1.140175425099138,-0.2668410603329874,-0.012843456011366616,-0.10138495157302356,-0.4750889452021441,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,5,0,0,4.75
30,-0.3996286308270489,1.0159929293061052,0.5942782190793683,-0.7116616391016369,1.2111088036101607,-0.1794740195809988,1.1029215066420202,-1.140175425099138,1.7222324933891482,0.3468843138989946,1.2286256937262792,0.2111974932768171,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,2,2,8,0,1,4.59
31,-0.2351804485219642,0.033212184499933316,1.9841031996877576,-0.20397542234323948,1.0234922317599229,-0.1794740195809988,0.5631283058533485,-1.140175425099138,1.9003497381003727,-1.4573448467037435,0.6167896427059952,-1.0172331441411495,-1.1677484162422846,0.6223048602337667,4.0,4.0,4.0,4.0,4.0,4.0,0,0,2,2,0,0,2,2,8,0,0,4.35
32,-0.8828483307756437,2.0917201069618065,1.6732360352416245,0.7599074784180015,0.8380288541124781,0.12485149188243365,0.16437734298070147,1.140175425099138,0.5186406328884964,-2.2947373323859095,-0.20414761590790528,0.04110302301251339,-1.1677484162422846,0.6223048602337667,2.0,2.0,1.0,2.0,2.0,2.0,0,1,3,1,0,0,2,1,6,0,0,3.87
33,-0.3452202799108889,-0.7766952090397169,0.9783428582553007,-0.5693372680663754,1.5340584701283857,0.12485149188243365,1.5194553686104162,1.140175425099138,0.42848851430159923,-1.6434714859548623,0.536926414372773,-1.3330710327115836,0.8563488385776755,0.6223048602337667,2.0,2.0,1.0,2.0,2.0,2.0,0,2,2,1,0,0,2,1,6,0,0,4.26
34,-0.491602415811379,1.055753157246716,0.2834110546332352,-0.09762879338841134,0.8638482126952316,0.12485149188243365,1.4418922234980793,1.140175425099138,0.30035372850343395,-1.295195787832153,0.22138833698742832,-0.9729400056743169,0.8563488385776755,0.6223048602337667,2.0,2.0,1.0,2.0,2.0,2.0,0,2,1,1,0,0,2,1,6,0,0,4.38
35,-0.8792660298074506,-0.367153627648665,1.1314202156981463,-0.2893212253159925,0.7113008725092442,-0.48379953104443124,0.586148749504465,1.140175425099138,-0.587582315474464,-2.998812356532142,0.6504017063908132,-0.2857486797244927,-1.1677484162422846,0.6223048602337667,3.0,2.0,2.0,3.0,1.0,2.0,0,2,3,1,0,0,2,1,5,0,1,3.88
36,-0.8955943154901141,0.04309874526709301,1.1314202156981463,1.396452386594096,1.5840748258562485,-0.48379953104443124,0.7244761374287064,1.140175425099138,-0.4734024168605251,-2.469846048909502,0.09174079656956156,-0.17463024558091528,-1.1677484162422846,0.6223048602337667,1.0,2.0,2.0,1.0,1.0,1.0,0,1,3,1,0,0,2,1,5,0,1,3.76
37,-0.14730549123876105,-0.2425408709471406,0.4365270387118236,0.830974775023186,1.0662337383483889,-0.48379953104443124,1.6037839955089448,1.140175425099138,-0.7128187560558034,-2.6905327694951975,0.2337850797749772,-1.9786492656838484,0.8563488385776755,0.6223048602337667,3.0,2.0,2.0,3.0,1.0,2.0,0,2,2,1,0,0,2,1,5,0,0,4.18
38,-0.24205634885500374,0.08280693728511623,0.4365270387118236,0.6913641499552073,1.49976813808835,-0.48379953104443124,1.6555261927086107,1.140175425099138,-0.7485530698354644,-2.218606323187061,-1.0718597146472901,-1.761574134865287,0.8563488385776755,0.6223048602337667,1.0,2.0,2.0,1.0,1.0,1.0,0,1,2,1,0,0,2,1,5,0,1,4.17
39,-0.2042731798822157,-0.24157802750491958,-0.25840476491024184,-0.03279824139634582,1.097161245150586,-0.48379953104443124,2.3461520963767106,1.140175425099138,-0.8202822665199748,-1.728946064434134,1.6511955805556002,-1.3286494328153746,0.8563488385776755,0.6223048602337667,3.0,2.0,2.0,3.0,1.0,2.0,0,2,1,1,0,0,2,1,5,0,1,4.35
40,-0.296040623417216,0.8812713198506904,-0.9532979418965651,-0.8720735509629899,1.0459236999937156,-0.48379953104443124,1.660817643532133,1.140175425099138,-0.9224096310140133,-0.2189408465092731,0.1299834327465921,-0.7716830377960991,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,2,1,5,0,1,4.79
41,-0.4233794606716368,-0.4788882686001056,-0.9532979418965651,-0.9178116813137225,1.0589528222390006,-0.48379953104443124,1.7730607013651707,1.140175425099138,-0.8717839638473937,-0.03291065126508551,-0.316356413767455,-0.7371277347980103,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,2,1,5,0,1,4.83
42,-0.45804802604226286,1.8297907736589663,0.9004715606008025,1.16636937647632,1.5232994729818476,-0.7881250425078637,0.7176762010584528,0.0,-0.09217471451942012,-2.0200161397471814,-0.0857445860290265,-1.5888583272957346,-1.1677484162422846,0.6223048602337667,2.0,2.0,4.0,2.0,1.0,1.0,0,0,2,2,0,0,2,2,6,0,0,3.51
43,-0.682415623960959,0.06382015001521221,0.32234670346048483,0.33064129333900055,-0.2134325719766304,-0.48379953104443124,-0.04594783677170317,2.280350850198276,0.0705090163265949,-0.03217101907872333,-0.3053134051038433,-0.3718397721122072,-1.1677484162422846,0.6223048602337667,4.0,4.0,2.0,3.0,4.0,4.0,0,2,2,2,1,1,0,2,6,0,0,8.89
44,-0.6942588846014677,-0.05504549433951448,0.32234670346048483,0.8386555940389274,-0.4242175519311413,-0.48379953104443124,-0.24505522830154206,2.280350850198276,-0.040803564189953075,-0.1996059003120597,-0.18551886258959993,-0.4725784879471489,-1.1677484162422846,0.6223048602337667,3.0,3.0,4.0,3.0,4.0,4.0,0,1,2,2,1,1,0,2,6,0,0,8.95
45,-0.8955943154901141,0.6055146602109897,0.400218001114983,1.105493171216483,-0.44743776433527715,1.3421535377361635,-0.3844516028966131,-1.140175425099138,0.6334661170740263,0.10282642218176784,-0.6791433520069743,-0.08206088629540832,-1.1677484162422846,0.6223048602337667,2.0,1.0,4.0,4.0,4.0,3.0,0,0,2,1,0,1,0,1,6,0,1,9.45
46,2.0284664229612432,-0.6222971748557364,-0.9896069794934047,-1.4535068891437435,-1.0867717359677376,1.3421535377361635,0.13299713149675416,-1.140175425099138,0.2516780567244986,1.3298655540736983,-0.9968488226831086,0.8816748977509075,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,6,0,1,10.58
47,2.129049531368534,0.043852355330940194,-1.0674782771479034,-1.429496119344581,-1.0155968484476703,-0.48379953104443124,0.2583594386430012,2.280350850198276,-0.20780742137084435,1.2850905674687445,0.5823362682868598,0.8588877054706932,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,1,0,2,6,0,0,9.79
48,1.7094560815386743,0.7003702807952816,-1.0674782771479034,-1.4846088529416896,-1.102926035714875,-0.48379953104443124,0.05452677140589499,2.280350850198276,-0.14508380901654358,1.2769815209008386,-0.17116239569989095,0.7003139882886967,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1,1,0,2,6,0,1,9.77
49,-0.8955943154901141,0.676026930961995,1.0172398804468088,1.29915762554261,-0.09617991681333668,-1.092450553971296,-1.9130772693023534,-1.140175425099138,0.17313206156564115,-0.07112815532116014,0.5553538433666755,1.1981655417233825,-1.1677484162422846,1.7009666179722958,1.0,3.0,2.0,1.0,1.0,1.0,2,0,3,3,1,2,0,3,6,1,0,6.52
50,0.7185892653816888,1.3037665891492491,-1.609294096691381,-1.069945499420223,-1.758860090357128,-1.092450553971296,-0.45287237561208593,-1.140175425099138,-1.4734787292941125,1.3275455195105248,-1.640933752934027,0.19556966864107947,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,2,0,3,5,1,0,11.23
51,0.6338942954715838,-0.31407839469359905,-2.0732386185803597,-1.2360278376703702,-1.6610557919350049,0.7335025148092985,-0.39042678269368597,-1.140175425099138,-1.8827279412043363,1.33156032981403,-2.4486429670065593,-0.025298078419621495,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2,0,1,4,0,0,11.27
52,0.5428883418340654,0.6299335004364082,-1.0674782771479034,-1.1043257108841078,-1.7395561707747713,-1.092450553971296,-0.9332406499847518,-1.140175425099138,-0.17306705614695447,1.311660236436674,-0.13840390321740603,0.7159450080518504,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,2,0,3,6,1,0,11.28
53,-0.8925407513364194,2.35909691224364,2.1008715195337637,1.2493486568579557,0.4694932704720476,-0.6866832053533863,-1.7296795065958526,-1.140175425099138,1.7311529019333183,0.3529881399973721,-0.4589690404499835,1.8841029125322097,-1.1677484162422846,1.7009666179722958,1.0,2.0,1.0,1.0,1.0,1.0,2,0,3,3,1,2,0,3,8,1,1,6.56
54,0.8743120172970973,1.156807403897314,-1.0674782771479034,-1.1186768665697837,-1.543667059074268,-0.1794740195809988,-0.46121634690913843,1.140175425099138,-0.6581436720912355,1.4044175772533878,-1.3398522145900766,0.5940216845589301,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,2,0,2,6,1,1,10.42
55,0.9798179913784043,2.638939420239552,-0.5256624576044259,-1.2425181677249828,-1.3545605052819358,-0.6866832053533863,-0.5018314413189482,-1.140175425099138,0.3601261576693843,1.4729334558029399,-2.265451554533312,0.9698736513737566,0.8563488385776755,-1.5350186552432914,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,2,0,3,7,1,0,10.89
